   DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2017 APR 12   03 58 53.5 38.4603 23.4560   12         1.3
 2017 APR 12   04 31 08.5 38.5088 21.5372   13         1.3
 2017 APR 12   04 32 15.0 37.8658 22.9637   13         1.4
 2017 APR 12   04 41 52.1 38.8713 22.2297   17         1.3
 2017 APR 12   05 46 13.3 38.6390 22.8535   11         1.8
 2017 APR 12   07 12 42.0 39.4635 23.0512   10         1.9
 2017 APR 12   08 58 32.0 41.2358 20.9738   10         2.8
 2017 APR 12   09 45 59.7 35.9988 23.9353   31         2.4
 2017 APR 12   10 08 45.4 36.7345 26.8122  139         3.3
 2017 APR 12   10 39 03.3 37.3340 22.0838   10         2.2
 2017 APR 12   11 05 15.4 38.3875 20.4545   10         1.1
 2017 APR 12   11 41 44.6 38.3803 20.4805    9         1.3
 2017 APR 12   12 18 10.8 38.4047 21.4217   16         1.2
 2017 APR 12   13 28 24.3 38.1988 21.8860    8         1.9
 2017 APR 12   14 02 38.0 38.6522 22.8243   11         2.2
 2017 APR 12   14 39 00.9 39.5830 26.1180    8         2.5
 2017 APR 12   14 51 51.1 38.4693 20.5685    6         1.4
 2017 APR 12   15 19 08.8 38.3908 20.4447   10         1.2
 2017 APR 12   16 07 05.8 38.4748 23.4585    9         1.5
 2017 APR 12   16 49 23.9 36.5402 25.5043   10         2.0
 2017 APR 12   16 49 45.1 37.5223 23.4950   16         0.9
 2017 APR 12   16 57 03.3 36.5137 25.5113   17         2.3
 2017 APR 12   17 42 48.0 36.4237 25.5327   18         2.5
 2017 APR 12   17 47 12.0 36.4385 25.5343   14         2.2
 2017 APR 12   18 44 08.2 38.9450 27.6888    6         2.3
 2017 APR 12   18 46 17.2 40.1382 21.6468    6         1.6
 2017 APR 12   19 04 39.9 38.1552 22.5428   12         1.3
 2017 APR 12   19 05 59.8 37.6845 21.3027   12         1.7
 2017 APR 12   19 25 13.0 41.1055 23.9182   14         1.3
 2017 APR 12   19 31 58.1 36.7670 21.7068   15         1.4
 2017 APR 12   19 44 06.7 36.3560 22.1420   12         1.6
 2017 APR 12   20 04 27.0 38.2722 22.1315    4         0.9
 2017 APR 12   21 00 36.8 39.0780 21.6860   25         1.1
 2017 APR 12   21 03 27.9 39.6320 20.7782   27         1.7
 2017 APR 12   21 22 25.2 39.1982 20.6358   15         2.0
 2017 APR 12   21 25 27.7 39.7965 20.6925    8         1.9
 2017 APR 12   21 37 46.1 39.4952 26.0950   17         2.7
 2017 APR 12   21 54 24.0 39.3885 20.9123   28         1.6
 2017 APR 12   21 59 34.5 37.8715 23.7052    9         1.4
 2017 APR 12   22 02 28.5 38.1342 23.3003   29         1.6
 2017 APR 12   22 08 12.4 38.3650 20.5643   17         1.6
 2017 APR 12   22 37 26.0 39.6645 20.3922    6         3.3
 2017 APR 12   22 41 17.2 38.4970 21.8480   12         1.8
 2017 APR 12   23 28 12.7 37.9288 21.6757   25         1.1
 2017 APR 12   23 31 11.5 37.7765 23.8275    9         1.0
 2017 APR 12   23 37 09.3 36.8722 21.5665    8         1.7
 2017 APR 13   00 12 16.5 38.4652 23.4625   18         1.0
 2017 APR 13   00 27 07.6 39.7638 20.6975   12         1.3
 2017 APR 13   00 36 46.4 38.3855 20.4685   10         0.9
 2017 APR 13   00 37 04.2 40.2088 20.6525   11         1.5
 2017 APR 13   00 41 52.1 37.7775 23.8447    7         0.9
 2017 APR 13   00 55 43.9 40.2023 20.6635   14         1.5
 2017 APR 13   00 58 44.1 37.5382 21.6688   12         1.5
 2017 APR 13   01 13 15.7 37.7517 23.8625   10         0.9
 2017 APR 13   02 05 52.9 38.3265 21.7503    8         1.8
 2017 APR 13   02 26 46.2 36.2595 21.8467   10         2.3
 2017 APR 13   02 36 16.2 40.2200 20.6390    6         2.5
 2017 APR 13   02 43 49.3 38.3870 20.4458   11         1.1
 2017 APR 13   02 47 05.9 39.2168 21.6495   12         2.5
 2017 APR 13   02 54 51.3 39.7985 20.6698    8         1.8
 2017 APR 13   03 03 25.4 39.8057 20.6857    6         1.5
 2017 APR 13   03 11 06.9 39.6373 23.7572   15         1.8
 2017 APR 13   03 12 54.8 36.2017 21.6057    8         2.5
 2017 APR 13   03 27 18.5 38.3227 21.7592   12         1.3
 2017 APR 13   04 24 28.5 40.1778 20.6603    5         1.6
 2017 APR 13   05 32 14.8 37.5387 21.6615    8         2.4
 2017 APR 13   05 49 39.9 38.4497 23.4580   10         1.9
 2017 APR 13   06 16 16.5 34.1167 25.1817   12         3.0
 2017 APR 13   06 50 12.9 38.4563 23.4747   10         1.5
 2017 APR 13   06 57 51.5 40.2297 20.6075    2         2.9
 2017 APR 13   07 03 03.6 38.7207 23.6277   12         1.2
 2017 APR 13   09 01 49.2 39.5577 26.1403    8         1.9
 2017 APR 13   10 05 28.7 39.8148 20.6928    8         1.8
 2017 APR 13   10 26 32.0 38.9913 21.3133   22         1.6
 2017 APR 13   10 41 47.6 38.3347 21.7567   10         1.8
 2017 APR 13   10 53 15.6 38.3928 20.4497   12         1.6
 2017 APR 13   11 22 56.3 39.5738 20.8345   30         1.5
 2017 APR 13   11 23 29.3 39.5645 26.1845   15         1.6
 2017 APR 13   11 37 20.6 38.3883 20.4680   10         1.0
 2017 APR 13   11 51 17.9 38.3797 20.5343    4         3.2
 2017 APR 13   12 02 07.3 38.3838 20.4758    8         1.5
 2017 APR 13   12 43 06.9 38.3847 20.4785   10         2.5
 2017 APR 13   12 56 18.3 39.7990 20.6768    3         2.1
 2017 APR 13   13 03 05.5 38.3765 20.4933   13         1.9
 2017 APR 13   13 09 35.2 38.3902 20.4668   10         1.7
 2017 APR 13   14 00 50.0 38.3920 20.4600   11         1.6
 2017 APR 13   14 19 19.4 38.3950 20.4635   12         1.1
 2017 APR 13   14 20 47.2 38.3893 20.4682   12         1.2
 2017 APR 13   14 53 03.2 38.3887 20.4468   12         2.3
 2017 APR 13   14 55 11.5 39.5668 26.0998   10         2.2
 2017 APR 13   15 26 27.5 39.5817 20.7530    8         2.0
 2017 APR 13   15 35 16.6 35.0153 23.5267   15         3.0
 2017 APR 13   15 45 23.4 38.3840 20.4885   11         2.2
 2017 APR 13   16 12 20.1 38.3927 20.4560   11         1.2
 2017 APR 13   17 10 06.0 39.8077 20.7082    8         1.7
 2017 APR 13   17 11 49.2 39.8040 20.7043    6         1.9
 2017 APR 13   17 41 09.4 38.4763 23.4630    8         2.3
 2017 APR 13   18 19 12.5 38.3980 20.4520   13         1.6
 2017 APR 13   19 16 16.0 38.3917 20.4523   12         1.3
 2017 APR 13   19 21 16.5 38.0603 21.9747   56         1.1
 2017 APR 13   19 25 23.0 40.4292 25.9730   18         3.2
 2017 APR 13   19 31 16.9 38.0538 21.9652   52         1.5
 2017 APR 13   19 47 12.7 37.3955 22.0237   15         1.8
 2017 APR 13   19 49 34.1 39.2387 19.7487   23         1.9
 2017 APR 13   20 51 01.9 38.4357 25.8282   15         2.0
 2017 APR 13   20 54 29.8 35.0275 23.5035    7         2.5
 2017 APR 13   21 02 11.9 38.3832 20.4785   11         1.6
 2017 APR 13   21 11 21.9 38.3840 20.4767   12         2.0
 2017 APR 13   21 12 12.0 38.4547 23.4668   16         1.5
 2017 APR 13   21 14 13.7 38.3853 20.4677   15         1.5
 2017 APR 13   21 32 39.5 38.4002 20.4438   14         1.3
 2017 APR 13   21 38 31.7 38.0785 21.9768   54         1.1
 2017 APR 13   21 54 03.0 38.2747 20.5723    9         2.0
 2017 APR 13   21 58 29.5 39.6112 26.0052    9         1.3
 2017 APR 13   21 58 30.7 38.1510 20.4380   13         2.1
 2017 APR 13   22 12 40.1 38.3875 21.7762    5         3.3
 2017 APR 13   22 36 21.3 38.6192 23.6670   15         1.2
 2017 APR 13   22 53 16.0 38.6293 22.8708   14         0.9
 2017 APR 13   23 02 28.8 38.4093 21.9520    9         1.4
 2017 APR 13   23 03 07.5 38.6522 27.5665   18         2.8
 2017 APR 13   23 19 42.6 39.6847 26.4400   10         1.4
 2017 APR 13   23 19 52.5 39.2043 22.3808   16         2.3
 2017 APR 13   23 38 48.3 38.3905 20.4425   11         1.4
 2017 APR 13   23 40 07.8 38.3910 20.4457   11         1.9
 2017 APR 14   00 15 13.8 39.8813 24.3800   22         1.7
 2017 APR 14   00 30 22.6 39.5835 26.0973    8         1.3
 2017 APR 14   00 37 17.9 38.7405 20.5852   12         1.4
 2017 APR 14   00 42 45.2 39.7783 20.6980    7         2.4
 2017 APR 14   01 04 27.0 38.3890 20.4465   11         0.9
 2017 APR 14   01 11 23.9 39.8037 20.6838    7         1.7
 2017 APR 14   01 29 30.9 38.3867 20.4428   16         1.1
 2017 APR 14   01 31 40.6 39.4863 23.0427    6         2.0
 2017 APR 14   01 34 19.7 39.8027 20.7043    7         1.4
 2017 APR 14   01 56 14.2 38.4670 23.4708   11         1.4
 2017 APR 14   02 10 40.6 35.1757 24.9942   29         2.6
 2017 APR 14   02 24 08.0 38.3897 20.4448   10         1.7
 2017 APR 14   02 33 26.1 38.3872 20.4430   13         1.2
 2017 APR 14   02 58 38.2 38.3433 21.7992   17         1.0
 2017 APR 14   03 18 08.1 38.4510 23.4762   25         1.4
 2017 APR 14   04 07 32.9 38.3112 21.8097   17         0.8
 2017 APR 14   04 51 11.0 40.5482 21.6078   22         1.6
 2017 APR 14   05 45 15.5 38.3887 20.4638   11         1.4
 2017 APR 14   06 30 08.1 38.3875 20.4117    5         1.3
 2017 APR 14   06 47 49.4 38.3902 20.4617    8         1.2
 2017 APR 14   06 55 13.1 38.3878 20.4735    9         2.2
 2017 APR 14   07 29 15.8 38.3810 20.4587   17         1.5
 2017 APR 14   07 45 02.3 37.2957 23.3272   11         1.7
 2017 APR 14   07 58 38.5 38.3910 20.4608   14         1.1
 2017 APR 14   08 09 11.1 37.3235 21.2865    8         2.0
 2017 APR 14   08 10 10.7 38.3972 20.4382   10         1.9
 2017 APR 14   09 00 52.3 39.5025 26.1120   19         1.4
 2017 APR 14   09 49 13.3 36.6637 21.9065   13         1.9
 2017 APR 14   10 23 45.5 38.4655 23.4708   10         1.4
 2017 APR 14   10 46 43.4 38.3910 20.4415    9         1.5
 2017 APR 14   10 47 27.8 38.3825 20.4925   10         1.7
 2017 APR 14   11 25 59.1 38.4655 23.4163   15         1.3
 2017 APR 14   11 36 07.3 36.3615 22.0005    7         1.7
 2017 APR 14   11 58 34.8 38.3830 20.4805    9         1.3
 2017 APR 14   16 01 24.4 39.5527 26.2238   12         2.7
 2017 APR 14   16 07 13.2 38.3878 20.4612   10         1.5
 2017 APR 14   16 45 32.7 38.3947 20.4350   13         1.7
 2017 APR 14   17 29 32.8 38.7878 24.8025   19         1.9
 2017 APR 14   17 34 03.1 38.4018 20.4242    9         1.1
 2017 APR 14   17 34 39.0 39.5158 26.0952    9         2.1
 2017 APR 14   17 43 12.8 38.3278 20.3540    9         2.1
 2017 APR 14   17 49 20.4 38.4685 23.4678    8         1.6
 2017 APR 14   18 05 44.5 38.4808 21.6723    8         2.3
 2017 APR 14   18 15 09.6 39.5253 26.1000   12         1.8
 2017 APR 14   18 29 09.0 37.8082 22.9148    8         1.4
 2017 APR 14   18 34 13.6 38.3802 21.9923    7         1.0
 2017 APR 14   18 55 54.8 36.6868 22.5565    8         1.7
 2017 APR 14   18 59 30.0 39.5633 26.1020   13         1.0
 2017 APR 14   19 13 17.7 38.3885 20.4470   13         0.9
 2017 APR 14   19 14 34.3 35.0585 23.1278    6         2.6
 2017 APR 14   19 21 23.9 38.3880 20.4898    8         1.2
 2017 APR 14   19 36 08.7 38.3985 22.5063   14         1.7
 2017 APR 14   20 21 56.8 38.4460 23.4697    9         1.0
 2017 APR 14   20 39 50.4 37.5287 21.5187   29         1.4
 2017 APR 14   20 40 10.9 38.3981 20.4538   13         0.7
 2017 APR 14   20 44 39.7 35.9873 22.0790   11         1.8
 2017 APR 14   20 57 48.8 38.3888 20.4418   11         1.2
 2017 APR 14   21 01 25.4 37.8285 22.6752   22         0.7
 2017 APR 14   21 02 14.5 39.0935 22.0427   13         1.0
 2017 APR 14   21 02 59.8 39.0867 22.0432   13         1.3
 2017 APR 14   21 03 38.8 36.4932 21.9892   11         2.5
 2017 APR 14   21 17 04.9 38.2462 20.6065   15         1.1
 2017 APR 14   21 31 13.0 38.4957 20.4840    9         1.7
 2017 APR 14   22 01 49.5 39.0052 22.1628    8         1.2
 2017 APR 14   22 09 32.2 38.3853 20.4735   10         0.7
 2017 APR 14   22 12 01.8 38.7396 22.1906   51         2.1
 2017 APR 14   22 12 25.2 39.5382 26.2438    9         1.0
 2017 APR 14   22 26 03.7 37.4682 20.5065    5         1.9
 2017 APR 14   22 36 17.6 38.2043 20.5317   16         2.2
 2017 APR 14   22 40 24.7 37.5117 20.5322    6         1.8
 2017 APR 14   22 43 49.3 35.5712 28.0393   25         2.8
 2017 APR 14   23 08 11.6 38.3972 20.4332   10         1.7
 2017 APR 14   23 14 06.2 36.1882 23.2338    9         1.9
 2017 APR 14   23 24 05.9 38.3290 20.6015   10         1.1
 2017 APR 14   23 27 19.1 39.4138 20.6403   14         0.7
 2017 APR 14   23 27 23.6 36.3633 22.1003    7         1.3
 2017 APR 14   23 27 49.7 38.4202 21.8778    8         0.8
 2017 APR 14   23 44 32.9 34.6858 24.1002   34         2.6
 2017 APR 14   23 51 48.5 38.7508 22.9268   10         1.4
 2017 APR 15   00 05 11.3 38.4007 20.4438   10         1.2
 2017 APR 15   00 16 57.5 37.4668 20.5763   10         1.5
 2017 APR 15   00 39 58.4 38.3897 20.4553   10         1.2
 2017 APR 15   00 52 23.9 39.0228 22.1567    7         0.8
 2017 APR 15   00 59 55.6 38.3871 20.4739   12         0.8
 2017 APR 15   01 13 47.4 37.8387 22.0993   10         1.5
 2017 APR 15   01 34 46.7 38.3857 20.5067    8         3.9
 2017 APR 15   03 42 41.9 38.3895 20.4573   12         1.3
 2017 APR 15   03 43 04.5 35.8047 23.9145   51         2.6
 2017 APR 15   03 43 45.6 38.7210 26.5883   12         2.5
 2017 APR 15   04 06 57.6 37.7728 24.0253   10         0.8
 2017 APR 15   04 51 31.8 38.3822 20.4563    8         1.3
 2017 APR 15   05 04 55.7 38.3985 20.4542   10         1.6
 2017 APR 15   05 32 33.1 40.1508 21.6682   20         1.3
 2017 APR 15   05 36 04.1 40.1985 20.6683    5         2.0
 2017 APR 15   06 27 53.3 38.3922 20.4632   13         1.2
 2017 APR 15   06 40 53.4 36.8207 22.8817    6         1.5
 2017 APR 15   06 44 48.0 38.4005 20.4628   13         1.3
 2017 APR 15   06 55 53.6 40.7218 19.6413    3         1.9
 2017 APR 15   10 22 45.5 38.3817 20.4778   13         1.8
 2017 APR 15   11 01 21.3 38.3878 20.4552   11         1.8
 2017 APR 15   11 46 02.9 34.9882 24.9475   27         2.3
 2017 APR 15   12 25 44.8 38.3988 22.5150   16         1.4
 2017 APR 15   12 34 43.1 38.3857 20.4923   12         1.0
 2017 APR 15   12 41 55.4 41.3222 22.7210    9         2.1
 2017 APR 15   12 46 17.8 38.3860 20.4728   14         1.2
 2017 APR 15   12 49 07.5 40.3038 26.1597   11         1.8
 2017 APR 15   12 59 09.1 38.7328 20.6388   13         1.7
 2017 APR 15   13 10 40.2 38.3905 20.4517   14         1.4
 2017 APR 15   13 41 55.8 36.7235 28.0985   72         3.1
 2017 APR 15   13 54 47.9 38.3822 20.4905   12         1.2
 2017 APR 15   14 10 02.3 37.5962 23.5340   13         2.0
 2017 APR 15   15 10 53.0 38.3912 20.4018   12         1.1
 2017 APR 15   15 33 37.8 38.3888 20.4352   12         1.1
 2017 APR 15   15 43 36.4 39.2277 20.5865    9         2.0
 2017 APR 15   15 46 50.3 38.3828 20.4513   12         1.5
 2017 APR 15   15 53 22.2 38.3938 20.4825   14         1.6
 2017 APR 15   15 54 07.0 38.4000 20.4318   13         1.1
 2017 APR 15   16 02 38.7 39.5085 26.1747   18         2.2
 2017 APR 15   16 24 50.7 38.3900 20.4555   12         1.2
 2017 APR 15   16 26 30.8 38.3995 20.3575   18         0.9
 2017 APR 15   17 22 49.8 38.3828 20.4437   11         1.7
 2017 APR 15   17 24 09.6 38.8063 23.2652   16         1.1
 2017 APR 15   17 34 03.9 38.4442 23.4758   10         2.0
 2017 APR 15   17 40 03.2 38.3477 24.0010   12         1.3
 2017 APR 15   17 52 16.1 38.8498 23.2062   10         1.9
 2017 APR 15   18 02 35.0 38.3907 20.4607   10         1.3
 2017 APR 15   18 08 47.0 38.4465 23.4867    9         2.1
 2017 APR 15   18 31 18.3 38.4632 23.4827    6         2.1
 2017 APR 15   19 05 58.7 38.1107 20.8168    7         2.5
 2017 APR 15   19 11 46.6 37.9330 21.0715    9         2.8
 2017 APR 15   19 17 50.5 38.3817 20.4328   18         1.1
 2017 APR 15   19 31 34.3 41.1035 24.7508   10         1.8
 2017 APR 15   19 32 43.2 38.3858 20.4655   11         1.1
 2017 APR 15   19 40 06.7 38.4853 23.4778    8         1.7
 2017 APR 15   20 03 30.3 38.4780 20.4568   11         1.1
 2017 APR 15   21 00 15.7 38.4438 23.4563   18         1.1
 2017 APR 15   21 29 54.3 38.0450 21.5235   22         2.2
 2017 APR 15   21 29 55.4 39.5243 23.4583   11         1.8
 2017 APR 15   21 50 48.6 38.3830 20.4733   12         0.8
 2017 APR 15   22 27 36.1 37.2338 20.5467   10         2.2
 2017 APR 15   22 50 46.7 41.8705 23.0257    7         1.2
 2017 APR 15   23 08 11.6 38.3803 20.4708   11         1.2
 2017 APR 15   23 37 54.6 38.3797 20.4867   11         2.2
 2017 APR 15   23 53 06.2 39.5193 26.2537   12         1.3
 2017 APR 16   00 05 27.2 38.4207 21.9045   10         1.4
 2017 APR 16   00 06 46.9 38.4618 20.6455   15         1.5
 2017 APR 16   00 35 15.2 39.5210 26.1982   11         1.2
 2017 APR 16   00 47 31.9 38.3763 20.4500   17         1.4
 2017 APR 16   01 01 57.6 38.0352 21.5373   22         1.7
 2017 APR 16   01 02 15.0 35.4643 26.1060   28         1.7
 2017 APR 16   01 16 22.7 38.3910 20.4793   12         1.5
 2017 APR 16   01 47 19.9 38.3892 20.4560   13         1.4
 2017 APR 16   02 01 26.0 38.1048 21.9943   50         2.0
 2017 APR 16   02 15 59.5 38.3852 20.4497   12         1.2
 2017 APR 16   02 20 28.4 37.4533 20.5355   14         2.3
 2017 APR 16   02 42 19.6 38.3868 20.4872   11         1.8
 2017 APR 16   03 28 09.9 37.7467 20.0567   12         2.3
 2017 APR 16   04 16 51.9 38.3777 20.5260    5         2.9
 2017 APR 16   04 20 54.3 38.4633 23.4512    9         2.0
 2017 APR 16   04 20 59.1 38.3807 20.4802   10         1.5
 2017 APR 16   04 25 43.7 37.8362 21.9857   16         1.1
 2017 APR 16   04 36 49.8 38.3812 20.4757   11         1.4
 2017 APR 16   04 59 33.1 38.3843 20.4913   12         1.6
 2017 APR 16   05 21 36.0 38.4672 23.4593    5         1.2
 2017 APR 16   05 25 41.4 38.3863 20.4557   10         1.0
 2017 APR 16   05 25 53.1 38.3870 20.4515    9         1.4
 2017 APR 16   05 28 05.5 38.3887 20.4650   11         1.0
 2017 APR 16   05 38 15.4 38.3852 20.4672   10         1.6
 2017 APR 16   05 40 45.3 40.1727 25.0657   16         1.7
 2017 APR 16   06 15 33.8 38.3687 22.0005    6         1.5
 2017 APR 16   06 34 16.8 38.3898 20.4392   17         1.6
 2017 APR 16   07 12 44.1 40.6312 23.7702   16         1.4
 2017 APR 16   07 26 20.4 38.3850 20.4807    9         1.1
 2017 APR 16   07 33 39.7 37.6788 20.9707   15         2.4
 2017 APR 16   07 50 13.0 38.4562 23.4332    9         2.8
 2017 APR 16   08 16 45.5 38.3900 20.4545   12         1.5
 2017 APR 16   08 27 09.7 38.3860 20.4820   11         1.6
 2017 APR 16   09 01 17.1 38.3932 20.4558   11         1.0
 2017 APR 16   09 04 15.6 35.1522 27.0428    4         2.8
 2017 APR 16   09 44 47.0 38.3938 20.4650   11         1.2
 2017 APR 16   09 53 03.8 38.3837 20.4657    9         1.0
 2017 APR 16   11 01 34.7 35.4828 25.9157   18         2.0
 2017 APR 16   11 10 54.2 38.3202 20.3898   12         1.6
 2017 APR 16   11 30 36.1 38.3793 20.4820    8         1.1
 2017 APR 16   11 35 29.0 38.1545 23.2127   14         1.9
 2017 APR 16   12 11 05.0 36.2737 27.4405   87         3.9
 2017 APR 16   12 22 13.9 38.4628 23.4905   17         1.3
 2017 APR 16   13 49 35.2 35.2013 23.8477   13         1.6
 2017 APR 16   14 02 04.5 37.3438 20.7657    9         2.0
 2017 APR 16   14 42 43.1 38.4400 25.8218   11         2.0
 2017 APR 16   14 43 05.1 38.6570 23.3983   30         1.0
 2017 APR 16   15 16 27.5 38.9197 23.0588    9         1.5
 2017 APR 16   15 52 28.8 38.3913 20.4667   10         1.1
 2017 APR 16   15 52 32.4 39.1110 21.2130   24         1.4
 2017 APR 16   15 57 38.4 38.3923 20.4638    9         1.1
 2017 APR 16   16 13 06.5 37.7978 21.9670   18         1.3
 2017 APR 16   16 15 49.6 38.3837 20.4850    9         1.2
 2017 APR 16   17 02 24.6 38.9215 23.0533   11         1.5
 2017 APR 16   17 15 48.2 35.7127 27.4595   10         2.7
 2017 APR 16   17 26 34.6 38.3898 20.4752   11         1.0
 2017 APR 16   18 25 39.7 38.3915 20.4358   15         1.7
 2017 APR 16   18 35 21.9 37.7307 20.0893    4         1.9
 2017 APR 16   18 47 54.4 38.3917 20.4547   10         1.9
 2017 APR 16   19 05 18.0 38.3913 20.4560   11         1.6
 2017 APR 16   19 06 41.1 34.6945 22.9197   23         2.2
 2017 APR 16   19 36 29.3 39.8312 20.6780    8         1.6
 2017 APR 16   19 41 44.2 38.3900 20.4517   11         1.1
 2017 APR 16   19 55 00.6 36.5393 22.8557    8         1.6
 2017 APR 16   20 09 38.7 38.3855 20.4653   12         0.9
 2017 APR 16   20 10 31.9 34.8208 25.7593    9         2.1
 2017 APR 16   20 43 04.9 38.3953 20.4448   11         1.1
 2017 APR 16   20 49 48.6 39.5382 26.1858   10         1.7
 2017 APR 16   20 50 14.7 38.3823 20.4842    8         1.0
 2017 APR 16   20 50 47.5 37.7507 21.3963   17         1.2
 2017 APR 16   21 11 48.0 38.3805 20.4577   14         0.8
 2017 APR 16   21 12 00.2 34.3820 25.6220    9         2.7
 2017 APR 16   21 47 50.7 35.2833 23.2055   13         1.7
