      DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2020 APR  3   21 14 05.7 39.2752 23.5739    6         2.0
 2020 APR  3   22 32 56.6 38.3633 23.8431   10         1.1
 2020 APR  3   22 56 38.6 38.3542 25.3354   21         2.5
 2020 APR  3   23 35 53.6 39.2972 20.6369    9         1.6
 2020 APR  3   23 49 46.2 38.1560 20.3609   10         1.7
 2020 APR  4   01 07 39.5 39.2184 20.6552   27         1.4
 2020 APR  4   01 24 13.0 38.4457 23.6874    9         1.8
 2020 APR  4   01 40 30.0 38.2732 22.0454    6         1.5
 2020 APR  4   01 45 18.2 38.0338 22.9623    2         1.4
 2020 APR  4   02 23 43.9 38.4297 23.6156   12         1.4
 2020 APR  4   04 19 59.5 38.1363 20.3256   10         1.6
 2020 APR  4   04 55 28.8 37.3434 20.8292   14         2.2
 2020 APR  4   05 35 55.3 37.7142 20.2350   14         2.4
 2020 APR  4   05 51 09.4 35.8755 28.3497   10         2.5
 2020 APR  4   05 53 39.7 39.2134 20.5943   12         1.7
 2020 APR  4   06 21 23.1 39.2999 20.6305   13         1.5
 2020 APR  4   06 34 02.2 37.3306 20.5069   11         2.2
 2020 APR  4   06 47 56.9 35.0674 23.7607   13         2.4
 2020 APR  4   07 46 39.4 38.2745 20.5499    8         1.6
 2020 APR  4   08 49 38.9 38.5954 21.7342   12         1.2
 2020 APR  4   10 34 12.3 39.2862 20.6332    8         1.8
 2020 APR  4   10 49 21.5 38.3702 22.2331   12         3.8
 2020 APR  4   11 28 12.4 39.3059 20.6300    6         2.0
 2020 APR  4   11 29 50.0 35.8182 27.0749   10         3.1
 2020 APR  4   11 33 43.8 34.7141 24.6652   29         2.6
 2020 APR  4   11 35 31.5 37.7252 20.6525   20         2.2
 2020 APR  4   11 57 17.1 38.4325 21.7836    8         2.4
 2020 APR  4   14 29 04.5 36.7062 21.9003    6         2.3
 2020 APR  4   16 41 07.0 36.4503 25.5217   14         2.6
 2020 APR  4   17 03 19.3 36.4737 25.5258   11         2.5
 2020 APR  4   17 17 33.8 38.3455 22.2972    9         1.8
 2020 APR  4   18 05 22.0 36.3876 25.4306    7         2.6
 2020 APR  4   18 33 52.4 38.3395 22.1182    9         1.2
 2020 APR  4   19 18 13.8 35.9125 29.5917   38         3.0
 2020 APR  4   19 22 18.4 39.2793 20.6255   15         1.6
 2020 APR  4   21 36 46.8 37.5064 20.7999    7         2.1
 2020 APR  4   22 21 08.1 38.4059 21.8898    9         1.2
 2020 APR  4   23 03 50.7 38.4348 25.7144    9         2.9
 2020 APR  4   23 29 57.8 37.7774 21.1789   17         2.0
 2020 APR  4   23 38 08.1 34.7021 23.8037   30         2.8
 2020 APR  5   00 11 45.1 34.7168 23.7598   29         3.0
 2020 APR  5   00 15 49.8 37.5055 20.7880   19         2.2
 2020 APR  5   02 04 21.8 39.2885 20.6355   16         1.7
 2020 APR  5   02 42 12.5 38.0427 22.9829    6         2.2
 2020 APR  5   03 25 36.2 38.1770 20.3902   11         2.2
 2020 APR  5   04 53 28.0 39.2747 20.6035   27         1.7
 2020 APR  5   09 23 39.7 37.9019 21.4554   20         1.4
 2020 APR  5   10 10 11.9 38.5593 21.8802   16         1.2
 2020 APR  5   10 24 21.3 38.5281 21.9095   13         1.2
 2020 APR  5   10 38 38.9 38.5469 21.8596   20         1.5
 2020 APR  5   10 39 38.5 38.3134 21.7744    9         1.9
 2020 APR  5   12 08 15.2 38.3231 21.6019   47         1.4
 2020 APR  5   13 12 57.3 38.1935 22.5783   32         1.6
 2020 APR  5   13 45 10.6 38.2704 21.7342   12         1.1
 2020 APR  5   15 18 06.4 38.3391 22.1306   12         1.2
 2020 APR  5   15 54 35.2 39.3338 20.2872   30         1.5
 2020 APR  5   16 34 08.7 37.7847 20.2469   12         2.0
 2020 APR  5   17 50 19.0 37.9225 21.4787   20         1.5
 2020 APR  5   18 00 36.3 40.4984 20.7523   16         2.3
 2020 APR  5   18 06 26.6 37.8854 22.6181    8         2.3
 2020 APR  5   18 12 17.3 37.3444 20.6964   18         2.0
 2020 APR  5   18 19 02.8 36.2823 21.6339   17         2.5
 2020 APR  5   18 25 51.2 39.3246 20.5765   24         1.8
 2020 APR  5   19 18 50.0 38.6394 23.3748   18         2.0
 2020 APR  5   21 37 09.3 39.0092 21.8843   15         1.9
 2020 APR  5   22 25 21.5 38.0649 24.2825   10         1.7
 2020 APR  5   23 32 25.7 39.2857 22.9573   16         2.0
 2020 APR  5   23 50 15.9 37.5137 22.6328   47         3.1
 2020 APR  6   00 32 45.5 38.0891 20.6493   20         1.9
 2020 APR  6   00 42 21.7 37.5275 20.6195   17         1.8
 2020 APR  6   02 31 24.0 37.7106 21.5497   58         3.6
 2020 APR  6   04 55 16.2 37.5270 22.0647   19         2.4
 2020 APR  6   05 27 17.0 38.8568 21.9708   16         2.1
 2020 APR  6   07 20 21.3 38.9612 21.1261   19         1.9
 2020 APR  6   08 05 16.8 35.0546 23.0612   32         3.3
 2020 APR  6   10 04 06.2 34.7717 23.3679   41         3.3
 2020 APR  6   12 35 23.7 39.2276 20.5655   31         2.1
 2020 APR  6   14 46 23.4 36.6193 28.3099   65         3.2
 2020 APR  6   14 55 35.7 38.3546 22.0381   11         2.0
 2020 APR  6   15 04 16.5 37.8703 21.4604   19         1.7
 2020 APR  6   15 27 17.5 37.6474 20.6570   16         2.3
 2020 APR  6   15 30 04.9 38.2924 22.0528   16         1.7
 2020 APR  6   16 06 55.3 38.2283 20.6181   20         2.2
 2020 APR  6   17 33 00.0 37.5192 22.5961   52         2.2
 2020 APR  6   17 44 41.8 37.5261 22.6268   54         2.5
 2020 APR  6   18 28 38.0 38.0177 21.5538   13         1.8
 2020 APR  6   18 38 45.6 37.2102 21.8239   22         3.0
 2020 APR  6   18 41 44.3 37.6117 20.8246   19         1.7
 2020 APR  6   18 54 06.9 37.2098 21.8710   29         2.8
 2020 APR  6   19 35 01.4 37.8996 21.3139    5         1.3
 2020 APR  6   19 38 46.0 36.3556 27.5189   85         2.8
 2020 APR  6   21 19 00.2 37.3746 20.4794   18         2.4
 2020 APR  7   01 20 07.7 35.3339 25.8856   23         2.5
 2020 APR  7   01 39 49.2 36.7914 24.3146   54         2.9
 2020 APR  7   02 02 50.6 35.2496 25.8563   19         2.0
 2020 APR  7   02 36 01.3 38.2672 22.0331    7         1.3
 2020 APR  7   03 56 28.1 38.9113 21.3368   18         1.5
 2020 APR  7   06 35 51.3 36.0617 27.0035   10         2.7
 2020 APR  7   07 18 42.0 37.7005 20.7468    9         2.7
 2020 APR  7   11 58 39.2 37.4272 21.7534    6         3.0
 2020 APR  7   14 57 37.0 35.0345 26.6537    6         3.2
 2020 APR  7   16 06 42.0 38.4613 21.6412   13         1.5
 2020 APR  7   16 10 15.7 38.5039 21.6774   18         2.1
 2020 APR  7   16 19 32.2 34.8276 23.4128    8         3.5
 2020 APR  7   17 16 47.0 38.4984 22.2990   66         2.8
 2020 APR  7   17 32 32.0 38.2539 22.2020    9         1.5
 2020 APR  7   18 10 54.8 38.4554 21.6435   10         1.5
 2020 APR  7   18 37 59.1 38.3830 21.8184    8         1.3
 2020 APR  7   18 51 42.1 38.4572 21.6371   14         1.9
 2020 APR  7   19 05 40.5 37.7261 21.8307   42         2.3
 2020 APR  7   19 54 56.7 37.3874 20.6900    9         2.3
 2020 APR  7   20 37 27.7 37.8456 21.1107   19         2.2
 2020 APR  7   21 12 59.9 38.1779 20.3728   10         1.8
 2020 APR  7   21 20 51.9 39.0028 23.3876   14         2.3
 2020 APR  7   21 38 56.9 39.2647 20.5724   12         1.8
 2020 APR  7   22 02 11.0 38.6160 23.7790    9         1.9
 2020 APR  7   23 58 15.2 37.5870 20.7669    9         2.1
 2020 APR  8   00 55 41.4 38.5959 23.8248    9         2.0
 2020 APR  8   01 03 12.9 38.1560 21.7067   18         2.5
 2020 APR  8   01 28 45.7 40.2548 20.7285   10         1.9
 2020 APR  8   01 42 05.1 38.2774 21.6789   21         1.9
 2020 APR  8   01 48 16.1 38.1865 21.7350   11         1.6
 2020 APR  8   02 33 46.1 34.3595 26.1174   15         3.4
 2020 APR  8   02 46 23.2 38.1937 21.7314   10         0.9
 2020 APR  8   02 58 58.8 39.5442 26.0149   14         2.8
 2020 APR  8   03 25 05.5 38.3230 22.4922    4         1.6
 2020 APR  8   04 35 53.0 39.2624 20.5380   31         2.2
 2020 APR  8   04 42 38.3 38.3574 21.7021   38         2.2
 2020 APR  8   04 53 09.0 38.3762 22.0102   13         1.7
 2020 APR  8   05 34 12.4 38.1898 21.7351   26         1.7
 2020 APR  8   05 58 46.9 38.1441 23.5414   12         1.4
 2020 APR  8   09 07 58.1 34.5570 23.5225   13         3.2
 2020 APR  8   10 50 47.7 37.4381 20.7115   10         2.7
 2020 APR  8   11 23 00.4 37.6735 21.2856   26         2.5
 2020 APR  8   12 44 36.5 37.9234 21.0823   26         2.3
 2020 APR  8   15 40 54.6 38.7643 23.1619    6         1.8
 2020 APR  8   15 58 04.4 39.0102 22.0683   16         2.2
 2020 APR  8   17 07 41.5 37.8246 21.1391   18         1.6
 2020 APR  8   17 40 02.5 37.7188 21.0837   26         1.9
 2020 APR  8   19 10 30.9 37.4542 20.6049   11         2.5
 2020 APR  8   19 32 04.6 39.4569 20.6886   16         2.2
 2020 APR  8   19 33 42.8 35.4291 26.3397   56         2.6
 2020 APR  8   20 43 55.3 38.6252 22.8360   12         1.6
 2020 APR  8   20 57 34.7 38.5881 21.5858   18         1.3
 2020 APR  8   21 04 45.8 38.7080 20.5705    9         1.6
 2020 APR  8   23 15 42.5 39.8671 21.5117   20         1.2
 2020 APR  8   23 19 46.3 37.7719 20.2780    6         2.0
 2020 APR  8   23 31 56.2 40.5661 20.7266    6         2.0
 2020 APR  9   01 11 49.9 34.9860 23.5162    9         3.6
 2020 APR  9   01 59 15.6 37.6840 21.2723   10         1.3
 2020 APR  9   02 26 13.5 35.3229 23.4100   19         2.1
 2020 APR  9   02 34 05.0 38.1802 20.3824   11         1.9
 2020 APR  9   04 16 25.1 40.5890 20.8063   17         2.2
 2020 APR  9   04 28 19.3 40.6192 20.8328    6         3.4
 2020 APR  9   05 16 08.2 37.8195 20.3055   14         2.1
 2020 APR  9   06 04 28.0 39.2889 20.5975   13         2.1
 2020 APR  9   07 23 47.0 38.4183 25.7840    8         2.6
 2020 APR  9   09 12 59.6 40.6302 20.8292    7         3.0
 2020 APR  9   09 59 22.0 38.0099 22.0065   12         2.1
 2020 APR  9   09 59 58.6 37.9857 22.0372   20         1.8
 2020 APR  9   11 51 17.6 37.4625 20.4593   15         2.1
 2020 APR  9   13 03 45.3 34.3341 23.5858   23         2.7
 2020 APR  9   13 54 23.4 38.2063 23.1660   14         2.5
 2020 APR  9   15 02 14.0 38.0965 21.9017   13         1.7
 2020 APR  9   15 36 38.7 39.5627 26.0385   16         3.0
 2020 APR  9   18 10 39.8 34.6930 23.5675   35         3.1
 2020 APR  9   18 37 09.9 35.2167 27.8558   10         3.7
 2020 APR  9   18 50 44.7 37.5851 21.8619   46         1.9
 2020 APR  9   18 51 14.1 38.4105 21.7827   10         2.7
 2020 APR  9   18 51 57.1 35.1315 27.7927    4         3.3
 2020 APR  9   19 10 35.0 38.7639 23.1697   10         2.1
 2020 APR  9   19 28 03.0 38.9090 21.3730   14         1.3
 2020 APR  9   20 01 03.0 38.2059 23.1619   14         1.6
 2020 APR  9   20 45 49.4 38.0516 22.9683    3         1.6
 2020 APR  9   21 03 02.1 37.7151 21.8344   27         1.4
 2020 APR  9   21 14 20.6 37.7953 22.9024   10         3.7
 2020 APR  9   21 34 47.6 37.7943 22.9051   12         1.8
 2020 APR  9   21 50 51.7 35.1279 23.0594    2         2.7
 2020 APR  9   21 56 11.8 39.2743 20.6085   24         1.1
 2020 APR  9   22 00 28.4 38.2375 20.6923   16         3.6
 2020 APR  9   22 09 09.2 38.2040 20.6131   23         1.1
 2020 APR  9   22 09 39.9 38.2452 20.6891   14         1.8
 2020 APR  9   22 18 58.4 40.6339 20.5746    5         2.1
 2020 APR  9   22 35 00.4 39.4391 20.4840   36         1.7
 2020 APR  9   22 38 32.5 38.2310 20.6822   19         1.3
 2020 APR  9   22 38 48.0 39.2853 20.6049   20         1.6
 2020 APR  9   22 47 09.5 38.2439 20.6895   15         1.5
 2020 APR  9   22 56 37.8 38.2297 20.6937   15         1.7
 2020 APR  9   22 58 39.9 38.2384 20.6895   17         2.2
 2020 APR  9   23 10 08.0 38.2191 20.6941   21         1.0
 2020 APR  9   23 38 47.4 38.3794 22.0354    7         0.9
 2020 APR  9   23 39 03.2 38.1935 23.1587   18         1.6
 2020 APR  9   23 53 17.9 35.0052 23.5355   22         2.5
 2020 APR 10   00 10 35.6 38.1134 23.0292  100         2.5
 2020 APR 10   00 27 07.8 39.2752 20.5618   39         1.4
 2020 APR 10   00 43 28.3 37.7975 22.8891   11         1.9
 2020 APR 10   01 24 06.8 38.7314 20.5728   11         0.9
 2020 APR 10   01 24 26.9 38.4114 21.7690   12         0.8
 2020 APR 10   01 34 06.4 35.1425 27.8384    5         3.6
 2020 APR 10   01 44 29.0 35.1279 27.8787    6         2.9
 2020 APR 10   02 01 14.1 38.1985 23.1601   17         1.7
 2020 APR 10   02 06 28.5 38.2182 23.1541    9         2.1
 2020 APR 10   02 15 01.2 37.7802 22.8900   10         1.2
 2020 APR 10   02 39 53.3 38.2146 20.4268   14         2.8
 2020 APR 10   02 45 32.6 37.5929 21.9136   18         1.8
 2020 APR 10   02 52 06.5 38.3528 22.0363   12         1.4
 2020 APR 10   05 27 32.8 37.5719 21.7973   14         1.9
 2020 APR 10   05 37 52.4 37.5655 20.7719   19         2.2
 2020 APR 10   05 42 26.9 35.1526 27.8284    7         3.6
 2020 APR 10   06 05 52.4 37.5833 20.7120   18         2.5
 2020 APR 10   06 29 02.0 37.5320 20.8054   17         2.2
 2020 APR 10   07 26 41.7 37.3947 20.7431   16         2.5
 2020 APR 10   08 56 27.3 39.3704 20.5710   39         1.9
 2020 APR 10   09 26 30.9 38.1871 22.7312   18         1.6
 2020 APR 10   09 46 12.6 39.3997 20.5106   37         2.0
 2020 APR 10   10 33 42.2 38.4233 21.9676    9         1.1
 2020 APR 10   10 34 02.8 39.0825 21.7342   18         1.9
 2020 APR 10   11 41 22.0 39.0926 22.8612   33         1.8
 2020 APR 10   11 48 40.1 38.4343 20.5458    5         2.0
 2020 APR 10   12 15 05.9 35.3384 25.8646   14         3.0
 2020 APR 10   12 22 19.6 35.3348 25.8719   15         3.0
 2020 APR 10   12 49 41.5 38.2040 23.1766   17         2.2
 2020 APR 10   14 20 55.3 38.4041 21.8221    8         1.0
 2020 APR 10   15 38 34.8 34.9878 27.7075   17         3.1
 2020 APR 10   16 16 45.7 35.1590 25.8243   28         2.6
 2020 APR 10   17 50 02.7 37.6941 21.8518   27         1.3
 2020 APR 10   18 03 06.1 35.2203 25.8087   25         2.4
 2020 APR 10   18 47 19.9 35.1217 27.8255   10         2.8
 2020 APR 10   19 18 38.4 35.1041 23.0173   12         2.5
 2020 APR 10   19 31 40.5 35.2972 25.8636   22         2.0
 2020 APR 10   19 49 12.7 35.3929 25.8815    7         2.8
 2020 APR 10   20 04 52.5 38.6064 20.9294   20         2.8
 2020 APR 10   20 15 28.6 39.3320 20.6461    9         1.3
 2020 APR 10   20 36 05.3 37.7925 22.8896   16         1.2
 2020 APR 10   21 09 14.6 37.5723 20.7870   14         1.8
 2020 APR 10   21 09 32.3 35.3796 25.8801    7         2.8
 2020 APR 10   21 10 38.9 35.3238 25.8737   12         2.0
 2020 APR 10   21 21 18.6 39.3338 20.9445   12         1.5
 2020 APR 10   21 25 50.9 37.7866 20.9995   15         1.5
 2020 APR 10   21 47 30.8 37.8850 23.0214   10         1.1
 2020 APR 10   22 13 45.8 35.2991 27.9382   33         2.4
 2020 APR 10   22 26 03.6 37.8964 23.0264   12         1.2
 2020 APR 10   23 05 34.2 34.5236 25.8005    6         2.7
 2020 APR 10   23 43 16.7 40.6931 20.3090    6         2.4
 2020 APR 11   00 00 37.5 37.3114 20.8319    9         1.6
 2020 APR 11   00 43 48.0 38.2365 20.6392   11         1.4
 2020 APR 11   00 44 52.1 37.4753 20.5362    6         1.7
 2020 APR 11   00 46 46.5 37.5156 20.6168    9         1.8
 2020 APR 11   00 57 32.0 39.3530 19.9292   29         2.0
 2020 APR 11   01 33 47.7 37.8447 22.9564   15         1.1
 2020 APR 11   03 32 04.4 38.4293 20.5179    6         1.9
 2020 APR 11   04 03 08.3 38.5904 21.5231   12         0.9
 2020 APR 11   04 48 55.4 38.4032 21.7827   16         1.2
 2020 APR 11   05 50 49.4 38.0045 22.0798   53         1.4
 2020 APR 11   06 14 55.4 38.1056 21.5584   18         2.9
 2020 APR 11   06 26 53.9 38.0722 21.5030   27         1.6
 2020 APR 11   06 36 07.9 37.6474 20.8237   20         1.8
 2020 APR 11   07 55 32.4 39.7687 20.5316   66         2.2
 2020 APR 11   08 06 58.0 35.2693 25.8449   21         2.8
 2020 APR 11   09 25 14.1 38.3047 21.1716   26         1.6
 2020 APR 11   09 27 08.3 37.7939 22.8928   13         1.7
 2020 APR 11   10 18 09.8 38.4270 21.8898   12         2.1
 2020 APR 11   10 22 55.6 35.2176 26.1795   21         4.8
 2020 APR 11   10 32 19.5 35.0784 26.1978   27         2.7
 2020 APR 11   10 35 19.1 35.3036 26.1868   14         3.6
 2020 APR 11   11 12 49.1 38.1395 23.2164   15         1.4
 2020 APR 11   11 31 20.2 35.0308 26.1777   29         2.8
 2020 APR 11   11 57 33.4 35.2286 26.2363   17         3.1
 2020 APR 11   12 43 09.6 38.4311 23.7479   13         2.4
 2020 APR 11   12 47 28.2 37.6103 20.7829   16         1.9
 2020 APR 11   13 49 11.4 37.7724 22.8767   17         1.8
 2020 APR 11   14 12 21.1 37.7280 21.2228   17         1.9
 2020 APR 11   15 02 07.4 38.1403 20.5784   27         1.6
 2020 APR 11   15 14 15.8 37.5902 20.7967    8         2.5
 2020 APR 11   15 58 49.9 38.2228 20.4497   21         1.7
 2020 APR 11   16 07 11.9 39.1191 23.3363   12         1.6
 2020 APR 11   16 39 49.5 37.6382 20.6516   16         2.9
 2020 APR 11   17 13 29.2 35.3055 25.8994   13         2.4
 2020 APR 11   17 20 39.1 37.7293 21.2151   17         2.3
 2020 APR 11   19 23 21.1 38.1345 21.7007   26         1.6
 2020 APR 11   19 32 07.1 37.6291 20.6717   15         1.8
 2020 APR 11   19 54 37.3 35.2322 25.8243   22         2.1
 2020 APR 11   19 54 51.9 37.5861 20.8099   21         1.8
 2020 APR 11   20 42 18.6 37.6085 20.8406    2         1.1
 2020 APR 11   21 24 00.3 38.1418 22.5467   15         1.0
 2020 APR 11   22 27 37.0 36.0635 21.9260    2         2.8
 2020 APR 11   22 43 17.1 39.6552 23.8275   23         1.7
 2020 APR 11   22 50 21.9 35.8466 29.3866   16         2.1
 2020 APR 11   23 08 08.3 37.2803 20.6982   15         1.9
 2020 APR 11   23 16 55.1 37.4368 21.6403   24         1.5
 2020 APR 11   23 43 42.8 35.2039 22.4011    8         2.3
 2020 APR 11   23 53 57.8 38.4439 23.6929   16         1.5
 2020 APR 12   00 04 38.1 35.3860 25.9012   10         1.6
 2020 APR 12   00 19 07.3 38.4444 23.7190   17         1.7
 2020 APR 12   00 24 20.6 37.2501 20.6332    7         2.0
 2020 APR 12   00 26 52.1 37.2620 20.5701   14         1.7
 2020 APR 12   00 28 57.6 37.4185 20.6992   16         1.9
 2020 APR 12   00 46 21.7 39.3027 20.6479   12         1.3
 2020 APR 12   01 07 11.1 35.1242 26.1905   28         2.0
 2020 APR 12   01 19 08.4 35.0546 26.2106   26         2.4
 2020 APR 12   01 23 02.2 37.4066 20.4657   18         1.8
 2020 APR 12   01 28 00.9 37.7312 21.9090   17         1.7
 2020 APR 12   01 32 41.5 38.4233 23.6906   19         1.1
 2020 APR 12   01 47 04.3 38.2219 21.8568   15         0.7
 2020 APR 12   01 49 49.5 35.2908 25.9195    8         2.3
 2020 APR 12   01 56 55.6 37.7335 20.6332   11         1.4
 2020 APR 12   03 09 12.5 37.2052 20.4913    8         1.8
 2020 APR 12   03 17 22.5 38.3926 21.8637   11         1.1
 2020 APR 12   03 32 25.4 36.5598 21.8729   10         2.5
 2020 APR 12   03 41 53.7 38.2539 21.7699   20         2.0
 2020 APR 12   03 53 38.2 36.5414 21.7703   20         2.2
 2020 APR 12   04 35 04.2 39.2519 20.5824   13         1.8
 2020 APR 12   04 51 21.4 36.5973 21.6486   16         2.3
 2020 APR 12   05 05 20.2 39.5242 25.8389   18         3.2
 2020 APR 12   05 49 15.5 37.4835 20.4474   23         1.7
 2020 APR 12   05 50 49.4 38.3858 22.0116    7         1.4
 2020 APR 12   05 51 15.0 38.2104 20.2954    8         1.5
 2020 APR 12   06 10 29.8 37.6382 20.6882   10         1.9
 2020 APR 12   06 17 11.5 37.8566 21.9594   19         1.5
 2020 APR 12   07 10 18.9 38.3556 21.7250   13         2.0
 2020 APR 12   07 26 19.7 38.1876 23.1711   15         1.5
 2020 APR 12   08 42 03.6 38.2878 22.1526    5         1.5
 2020 APR 12   09 46 59.5 38.2755 21.3638    8         0.9
 2020 APR 12   09 50 52.2 38.1839 23.1747   11         1.7
 2020 APR 12   09 53 38.9 35.0729 26.1850   27         1.8
 2020 APR 12   10 38 28.0 35.1215 23.2672   12         2.8
 2020 APR 12   11 15 02.6 39.1017 21.7397   13         1.5
 2020 APR 12   11 55 22.6 35.3416 25.8549   10         2.1
 2020 APR 12   12 02 38.1 38.0534 23.0113    6         3.2
 2020 APR 12   12 25 58.5 37.5266 20.7303   20         1.7
 2020 APR 12   12 40 52.3 38.4361 23.7071   13         1.4
 2020 APR 12   12 45 20.0 38.3986 22.0024    9         1.8
 2020 APR 12   13 14 03.7 38.2059 20.3568   13         1.8
 2020 APR 12   13 14 30.1 38.7520 21.2215   12         1.6
 2020 APR 12   13 25 31.5 36.2787 26.5997   94         2.5
 2020 APR 12   13 28 57.9 39.3114 20.6630   12         1.5
 2020 APR 12   13 34 41.6 37.6993 20.7059    6         1.7
 2020 APR 12   15 11 51.8 38.8385 26.3947   14         2.6
 2020 APR 12   15 28 43.1 38.0319 22.9916   15         1.3
 2020 APR 12   16 21 36.2 39.2784 20.6346   11         1.5
 2020 APR 12   16 56 51.2 35.1828 26.1832   19         2.7
 2020 APR 12   17 33 41.4 39.2546 20.5806   11         1.8
 2020 APR 12   18 10 39.6 38.5721 25.2585   23         1.7
 2020 APR 12   19 32 12.6 37.6300 27.0062   12         2.7
 2020 APR 12   20 05 08.3 37.3315 20.5298   10         1.8
 2020 APR 12   20 57 26.2 37.5449 20.6149    8         1.9
 2020 APR 12   21 25 03.2 37.7829 21.0654   15         1.7
 2020 APR 12   22 03 58.5 41.3269 19.3762   65         2.7
 2020 APR 12   22 41 16.0 38.9529 24.3631   12         1.6
 2020 APR 12   23 11 25.8 41.4880 19.4055   84         2.3
 2020 APR 12   23 54 52.5 39.1319 21.6838   10         1.8
