 DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2019 JAN 11   15 34 11.2 37.3870 20.6443    8         2.2
 2019 JAN 11   16 15 50.7 37.5298 20.7102   13         2.4
 2019 JAN 11   16 52 31.6 37.3755 20.5817   12         2.2
 2019 JAN 11   17 03 43.2 37.5610 20.6848   10         2.2
 2019 JAN 11   17 29 57.7 37.4170 20.4293   11         2.4
 2019 JAN 11   17 36 05.5 37.6302 20.5047   11         2.0
 2019 JAN 11   17 45 31.6 37.1623 20.4812    9         2.2
 2019 JAN 11   17 59 07.8 37.8370 22.5717   12         2.1
 2019 JAN 11   18 03 15.9 37.6902 20.7977   14         2.3
 2019 JAN 11   18 25 00.7 37.7518 21.0667   12         2.0
 2019 JAN 11   18 39 27.2 39.3695 23.0342   10         2.0
 2019 JAN 11   18 43 21.4 37.6103 20.7987   10         2.3
 2019 JAN 11   18 54 09.4 37.6372 20.8648   15         4.0
 2019 JAN 11   19 19 37.1 37.6181 20.3293    6         2.6
 2019 JAN 11   19 19 37.2 37.6122 20.3422    9         2.4
 2019 JAN 11   19 25 32.4 39.7573 25.6002   25         2.8
 2019 JAN 11   19 44 12.0 37.6835 20.7113   10         2.2
 2019 JAN 11   20 19 22.1 37.6352 20.8813   16         2.6
 2019 JAN 11   20 35 26.8 37.5918 20.8075    9         2.8
 2019 JAN 11   20 48 06.4 37.6417 20.8910   18         2.6
 2019 JAN 11   20 55 58.9 37.4028 20.5673   11         2.3
 2019 JAN 11   21 01 18.7 36.5133 28.7190   12         2.4
 2019 JAN 11   21 24 45.5 37.6573 20.8855   15         2.0
 2019 JAN 11   21 43 31.0 37.6825 20.8242   10         1.9
 2019 JAN 11   21 59 01.5 37.6375 20.8945   15         2.4
 2019 JAN 11   22 00 53.5 37.4753 20.3043    9         2.4
 2019 JAN 11   22 06 41.0 37.7047 20.5617   10         2.4
 2019 JAN 11   22 42 19.9 37.6298 20.8747   16         2.6
 2019 JAN 11   22 50 29.9 37.6497 20.8913   14         3.3
 2019 JAN 11   22 51 19.8 37.6728 20.9020   12         3.4
 2019 JAN 11   23 30 16.5 37.4805 20.5780   17         2.1
 2019 JAN 11   23 30 37.1 38.3967 21.5093   16         1.9
 2019 JAN 11   23 45 32.3 37.6528 20.8790   14         1.8
 2019 JAN 11   23 45 53.4 37.6648 20.8987   10         1.9
 2019 JAN 11   23 46 42.6 39.7287 24.2250   35         2.4
 2019 JAN 11   23 51 25.7 39.3457 25.6072   17         2.1
 2019 JAN 11   23 57 17.5 37.6218 20.8542   15         2.4
 2019 JAN 12   00 01 39.6 37.6227 20.3572   13         2.2
 2019 JAN 12   00 02 46.3 37.6482 20.9292    9         2.2
 2019 JAN 12   00 09 36.8 37.6967 20.9202   10         2.5
 2019 JAN 12   00 15 03.2 37.5874 20.8864   13         2.5
 2019 JAN 12   00 15 21.0 39.3405 25.6020   18         2.0
 2019 JAN 12   00 20 13.2 37.6377 20.8787   14         2.8
 2019 JAN 12   01 16 49.0 34.5827 26.3318   56         2.7
 2019 JAN 12   01 18 37.9 37.0548 23.0943   11         3.4
 2019 JAN 12   01 27 28.9 37.5640 20.6813   14         2.7
 2019 JAN 12   02 17 25.3 37.6108 20.8770   15         2.4
 2019 JAN 12   02 26 03.6 37.4103 20.7001   20         3.0
 2019 JAN 12   02 47 55.2 37.6455 20.8902   11         2.5
 2019 JAN 12   03 25 47.6 37.6144 20.3384   15         2.6
 2019 JAN 12   04 07 35.3 37.3041 20.4657   16         3.1
 2019 JAN 12   04 17 22.0 38.7360 23.2283   13         2.4
 2019 JAN 12   04 32 41.5 37.3725 23.9638   18         1.8
 2019 JAN 12   05 23 02.4 37.5604 20.8685    6         2.1
 2019 JAN 12   05 25 37.4 38.4907 20.4655   10         2.7
 2019 JAN 12   05 37 56.5 37.5602 20.3327   10         2.6
 2019 JAN 12   05 52 46.7 37.5205 20.6400   13         2.8
 2019 JAN 12   07 03 56.4 38.6432 23.7767   15         1.8
 2019 JAN 12   07 04 39.5 37.6203 20.8845   16         2.6
 2019 JAN 12   07 23 08.6 36.4980 28.7155   41         3.7
 2019 JAN 12   07 30 23.9 37.6673 20.9058   12         2.7
 2019 JAN 12   07 45 33.5 37.6317 20.8703   14         3.0
 2019 JAN 12   07 50 48.2 37.6542 20.8985   13         2.3
 2019 JAN 12   07 58 27.9 37.6578 20.8740   15         2.9
 2019 JAN 12   09 14 19.2 37.6228 20.8697   12         2.3
 2019 JAN 12   09 54 34.2 37.6218 20.3568   14         2.5
 2019 JAN 12   10 34 47.5 37.6632 20.8788   14         2.3
 2019 JAN 12   11 26 16.4 37.5257 20.4465   10         2.5
 2019 JAN 12   12 25 10.8 38.2035 23.3744    6         1.7
 2019 JAN 12   12 25 23.8 37.6482 20.8937   15         2.8
 2019 JAN 12   12 32 49.3 37.5345 20.6072    8         2.8
 2019 JAN 12   12 35 16.3 37.5290 20.6608   16         3.6
 2019 JAN 12   13 29 30.1 38.7680 20.6077   10         1.6
 2019 JAN 12   13 34 16.3 37.6972 20.5875   14         2.4
 2019 JAN 12   14 46 13.1 37.1978 20.5268   14         2.6
 2019 JAN 12   14 54 35.1 39.4382 20.7211   10         2.1
 2019 JAN 12   15 29 34.3 37.5833 20.7596   11         2.4
 2019 JAN 12   16 30 40.2 37.3993 20.4181    6         2.3
 2019 JAN 12   16 33 53.8 37.7692 26.6290    9         2.8
 2019 JAN 12   17 21 30.5 37.1637 20.5782   11         3.0
 2019 JAN 12   18 29 38.4 37.3807 20.7838   27         3.1
 2019 JAN 12   18 39 15.8 37.8192 21.1958   16         2.2
 2019 JAN 12   19 04 45.3 38.6853 22.3765   15         1.7
 2019 JAN 12   19 36 31.1 37.8165 21.2347   13         2.2
 2019 JAN 12   19 46 49.9 37.3538 20.8043   16         2.5
 2019 JAN 12   19 53 40.7 36.7465 21.0397   20         2.9
 2019 JAN 12   20 40 35.4 37.6232 20.3042    9         3.9
 2019 JAN 12   20 57 44.3 37.2233 20.5270   10         2.9
 2019 JAN 12   21 40 45.2 37.6242 20.8808   16         2.5
 2019 JAN 12   21 42 23.6 37.6273 20.8585   17         2.8
 2019 JAN 12   22 07 05.5 37.6398 20.9023   16         2.7
 2019 JAN 12   22 15 29.4 39.0707 20.9065   13         2.0
 2019 JAN 12   22 52 04.2 37.3600 20.6710   14         2.3
 2019 JAN 12   23 01 43.8 37.5217 20.6768   13         2.8
 2019 JAN 13   00 56 21.0 37.7377 20.8087   17         2.1
 2019 JAN 13   01 12 56.2 39.1177 26.1020   11         1.8
 2019 JAN 13   01 22 29.8 37.4607 20.5482   16         2.7
 2019 JAN 13   02 14 46.2 37.6343 20.3025   12         3.0
 2019 JAN 13   02 20 47.5 37.3780 20.3608   12         2.8
 2019 JAN 13   02 50 59.1 36.2342 25.3668   13         2.5
 2019 JAN 13   02 55 02.5 36.2417 25.3617   14         2.5
 2019 JAN 13   03 28 31.4 38.1165 23.9355   15         2.3
 2019 JAN 13   03 44 16.0 36.1958 25.5378   16         2.3
 2019 JAN 13   04 42 24.1 36.2390 25.3718   13         2.1
 2019 JAN 13   04 50 45.0 36.2418 25.4005   17         2.8
 2019 JAN 13   05 00 50.4 37.5068 20.4207   10         3.2
 2019 JAN 13   05 11 44.2 36.2423 25.3750   16         3.2
 2019 JAN 13   06 28 29.4 35.0547 23.5362   63         3.0
 2019 JAN 13   06 56 15.1 37.3692 20.7662   17         2.5
 2019 JAN 13   07 01 01.3 37.6403 20.3288   14         1.9
 2019 JAN 13   07 27 27.2 38.7015 22.7995   12         2.0
 2019 JAN 13   08 14 26.2 36.2408 25.3727   17         3.2
 2019 JAN 13   08 27 00.7 36.2393 25.3467   17         3.9
 2019 JAN 13   08 36 15.6 37.6992 20.4355   15         2.6
 2019 JAN 13   09 02 25.1 36.2552 25.2852   17         2.6
 2019 JAN 13   09 09 22.7 36.2613 25.2777   17         2.7
 2019 JAN 13   09 48 26.8 37.6075 20.6272   13         3.0
 2019 JAN 13   10 38 34.2 37.5073 20.5818   14         2.8
 2019 JAN 13   10 49 06.6 37.4868 20.5202   10         2.7
 2019 JAN 13   11 01 03.7 37.5022 20.3865   13         2.4
 2019 JAN 13   11 01 49.9 36.2283 25.2852   12         2.0
 2019 JAN 13   11 04 43.1 37.4897 20.5973    8         3.1
 2019 JAN 13   11 26 03.4 37.9953 23.8737   12         1.4
 2019 JAN 13   11 42 24.9 37.6145 20.7123   20         2.4
 2019 JAN 13   12 00 10.4 36.2367 25.4093   14         2.3
 2019 JAN 13   12 59 00.9 37.6003 21.0815   26         2.1
 2019 JAN 13   13 15 13.9 36.2540 25.3175   13         2.6
 2019 JAN 13   13 36 39.3 37.5028 20.4213    8         2.5
 2019 JAN 13   13 47 19.8 36.2292 25.3715    8         2.9
 2019 JAN 13   13 51 48.2 37.6943 20.8817   23         2.5
 2019 JAN 13   14 19 20.0 36.2580 25.2487   14         2.4
 2019 JAN 13   14 45 21.8 36.2557 25.2787   15         3.2
 2019 JAN 13   15 01 38.1 37.7322 20.8230   10         2.1
 2019 JAN 13   15 44 11.4 36.2632 25.2568   16         2.7
 2019 JAN 13   15 59 45.3 37.3315 20.7093   13         2.7
 2019 JAN 13   17 42 09.7 39.3455 21.4865   11         2.0
 2019 JAN 13   17 53 03.0 38.0523 21.6880   21         1.8
 2019 JAN 13   18 02 39.5 37.4120 20.7637   14         2.1
 2019 JAN 13   18 13 17.9 37.5857 20.7505   12         1.9
 2019 JAN 13   18 16 09.5 40.8720 22.0267   10         1.5
 2019 JAN 13   18 19 28.0 37.5850 20.8353   11         2.4
 2019 JAN 13   19 04 13.5 37.6375 20.8602   18         2.0
 2019 JAN 13   19 16 05.9 37.4248 20.4582   10         2.3
 2019 JAN 13   19 18 56.5 37.5275 20.3778   13         2.7
 2019 JAN 13   19 53 44.6 37.5830 20.7713   10         2.5
 2019 JAN 13   20 21 22.3 39.8218 20.4126    5         1.6
 2019 JAN 13   20 28 24.3 37.5295 20.6498   10         2.1
 2019 JAN 13   20 31 58.1 37.6177 20.5025   12         2.5
 2019 JAN 13   20 36 27.4 39.1052 26.0983   11         1.9
 2019 JAN 13   21 07 21.1 38.9578 20.5948   17         3.2
 2019 JAN 13   21 14 49.7 37.6223 20.8923   17         2.4
 2019 JAN 13   21 37 48.8 37.6492 20.6918   10         2.3
 2019 JAN 13   21 37 55.1 38.7647 21.6538   17         1.9
 2019 JAN 13   22 07 58.7 37.4983 20.6810   12         2.3
 2019 JAN 13   22 19 16.7 36.2415 25.3720   13         3.5
 2019 JAN 13   22 22 25.4 37.6110 20.6392   14         2.4
 2019 JAN 13   22 27 09.2 38.9346 20.6424   17         2.1
 2019 JAN 13   22 27 11.0 35.9518 28.7338   56         3.3
 2019 JAN 13   22 36 55.5 36.2592 25.2412   12         1.9
 2019 JAN 13   23 06 11.4 37.5798 20.7263    9         2.1
 2019 JAN 13   23 17 52.2 37.6223 20.3768   11         2.1
 2019 JAN 13   23 27 40.1 37.3985 20.8023   10         2.1
 2019 JAN 13   23 35 58.4 40.4837 26.3560   29         2.0
 2019 JAN 13   23 45 15.6 37.4915 20.6742   13         2.9
 2019 JAN 13   23 49 05.8 36.2847 25.3483   24         2.9
 2019 JAN 14   00 11 56.1 37.3677 20.7133   15         2.5
 2019 JAN 14   00 49 03.3 37.0308 23.0915   11         1.9
 2019 JAN 14   01 49 31.3 35.4575 22.8168   17         2.8
 2019 JAN 14   01 52 59.9 37.1847 21.7217   26         2.3
 2019 JAN 14   01 58 11.6 37.6018 20.5455   12         2.2
 2019 JAN 14   01 59 22.8 37.6100 20.8948   17         2.0
 2019 JAN 14   02 12 45.1 37.6095 20.6422   11         2.4
 2019 JAN 14   02 41 08.9 39.2875 20.6293    6         2.7
 2019 JAN 14   03 00 45.5 37.4440 20.4368    7         2.5
 2019 JAN 14   03 28 37.5 37.2458 20.8493   15         2.4
 2019 JAN 14   03 53 16.9 39.9743 23.2638   16         1.7
 2019 JAN 14   04 20 35.8 37.6918 20.8335   12         2.2
 2019 JAN 14   04 33 44.0 37.4922 20.5970   14         2.4
 2019 JAN 14   05 01 29.8 37.2980 20.7703   16         2.6
 2019 JAN 14   05 16 05.2 37.6230 20.3260    8         2.3
 2019 JAN 14   05 32 53.9 37.6178 20.3843   12         2.3
 2019 JAN 14   06 02 05.8 37.4268 20.4870   14         2.8
 2019 JAN 14   06 40 57.2 37.4605 20.6100   10         2.2
 2019 JAN 14   06 59 37.4 39.3860 25.6203   17         3.5
 2019 JAN 14   07 20 46.5 39.3738 25.6137   17         2.9
 2019 JAN 14   08 21 43.8 37.3927 20.8040   15         2.4
 2019 JAN 14   09 22 19.5 37.5565 20.7130   15         2.9
 2019 JAN 14   09 54 58.2 37.6320 20.8537   12         2.2
 2019 JAN 14   10 14 54.2 37.4963 20.6977   16         2.5
 2019 JAN 14   10 29 00.6 37.6408 20.6848   10         2.4
 2019 JAN 14   11 06 22.6 37.6492 20.3572    9         2.1
 2019 JAN 14   12 31 07.8 41.6730 21.9708   12         2.3
 2019 JAN 14   12 37 02.5 37.4543 20.4810   11         2.6
 2019 JAN 14   12 55 05.9 38.7165 20.6163   11         1.0
 2019 JAN 14   13 23 31.6 34.7695 24.0408   22         2.5
 2019 JAN 14   13 36 59.0 36.2308 25.3075   20         1.8
 2019 JAN 14   14 00 04.7 37.6760 20.6742    7         2.7
 2019 JAN 14   14 21 47.5 37.9142 26.9262   18         2.8
 2019 JAN 14   14 50 18.0 37.8775 27.1672   26         2.7
 2019 JAN 14   15 18 18.5 37.4713 20.4265    9         2.2
 2019 JAN 14   15 27 30.5 37.6253 20.3720   14         2.3
 2019 JAN 14   15 46 39.2 37.8945 27.0785   15         3.0
 2019 JAN 14   16 06 05.3 37.6016 20.3494   13         2.2
 2019 JAN 14   16 12 11.1 39.7653 20.1687   15         1.8
 2019 JAN 14   16 18 19.5 38.8457 26.0927   16         1.9
 2019 JAN 14   16 24 05.1 37.8970 27.0765   14         3.2
 2019 JAN 14   17 15 02.9 37.6750 20.9182   16         2.2
 2019 JAN 14   17 32 32.7 37.9073 23.1080   82         1.8
 2019 JAN 14   17 40 10.4 38.9402 20.6455   19         3.1
 2019 JAN 14   17 47 43.1 37.4157 20.5202   10         2.4
 2019 JAN 14   18 16 02.0 38.9860 26.2942   17         2.2
 2019 JAN 14   18 27 21.6 38.2142 23.4050   12         1.2
 2019 JAN 14   18 32 17.4 38.2018 23.4147   14         1.3
 2019 JAN 14   19 06 25.3 38.2515 20.6210   18         2.3
 2019 JAN 14   19 42 14.6 37.6827 20.7107   12         2.7
 2019 JAN 14   19 58 15.7 37.5780 20.7637    9         2.1
 2019 JAN 14   20 21 43.9 37.5857 20.7630    8         2.4
 2019 JAN 14   20 34 38.9 38.4675 21.5208    9         2.1
 2019 JAN 14   21 18 14.4 37.5993 20.8460   11         2.4
 2019 JAN 14   21 19 23.1 37.6610 20.8818   22         2.4
 2019 JAN 14   21 32 29.5 36.2688 25.3418   14         2.0
 2019 JAN 14   21 36 01.6 36.2552 25.3810   17         1.9
 2019 JAN 14   21 46 16.5 36.2413 25.3535   16         2.9
 2019 JAN 14   21 49 54.3 37.6180 20.8420   11         2.7
 2019 JAN 14   22 59 08.5 37.5720 20.4452   13         2.6
 2019 JAN 14   23 35 40.1 36.6372 28.6852   14         2.5
 2019 JAN 14   23 46 57.0 39.5197 24.3112   13         1.5
 2019 JAN 15   00 24 23.9 37.5283 20.7405   14         2.2
 2019 JAN 15   00 37 19.0 36.6742 23.0804   32         2.4
 2019 JAN 15   00 55 36.2 37.5017 20.2715    7         2.6
 2019 JAN 15   01 11 49.3 38.2898 20.4142   11         4.2
 2019 JAN 15   01 19 51.7 37.3471 23.9511   16         2.4
 2019 JAN 15   01 25 05.1 38.9428 20.6178   19         4.3
 2019 JAN 15   01 44 10.2 39.0193 20.4991   15         3.1
 2019 JAN 15   02 21 15.2 37.3892 21.0379   18         2.7
 2019 JAN 15   02 22 00.7 37.5155 20.7172   15         2.7
 2019 JAN 15   02 32 55.9 37.4333 20.6488    7         2.4
 2019 JAN 15   02 36 27.1 38.9752 20.6557   14         2.2
 2019 JAN 15   02 39 33.9 38.8417 23.9130   12         1.5
 2019 JAN 15   02 58 47.7 38.9653 20.6395    6         3.7
 2019 JAN 15   03 03 41.2 38.9833 20.6372   12         2.8
 2019 JAN 15   04 06 05.0 38.9970 20.6152   13         1.9
 2019 JAN 15   04 13 32.3 37.6618 20.9083   15         2.3
 2019 JAN 15   04 15 20.4 37.6777 20.5808   17         2.3
 2019 JAN 15   04 57 53.6 37.6188 20.3017   10         3.1
 2019 JAN 15   05 06 00.0 38.9653 20.6380   18         3.0
 2019 JAN 15   05 12 42.9 39.8018 22.1090   11         2.0
 2019 JAN 15   05 49 35.5 37.5310 20.4403    7         2.7
 2019 JAN 15   06 01 07.1 37.4462 20.6668    7         2.6
 2019 JAN 15   06 13 33.1 39.0075 20.8455   15         1.8
 2019 JAN 15   06 38 06.6 37.6343 20.8508   15         2.5
 2019 JAN 15   07 00 20.3 37.5148 20.6540   12         3.3
 2019 JAN 15   07 46 07.9 37.6237 20.2802    7         2.6
 2019 JAN 15   07 49 05.6 37.6122 20.6957   12         2.5
 2019 JAN 15   08 21 53.7 37.6758 20.3027    8         3.1
 2019 JAN 15   09 25 38.8 37.5895 20.3707   10         2.2
 2019 JAN 15   09 40 25.1 37.5238 20.6587   13         2.7
 2019 JAN 15   10 05 41.1 38.3963 21.9212    6         2.6
 2019 JAN 15   10 21 02.4 37.3673 20.7385   12         2.2
 2019 JAN 15   11 09 15.8 37.5797 20.8200   16         2.4
 2019 JAN 15   11 11 22.5 37.4062 20.5840   15         3.3
 2019 JAN 15   11 15 48.9 38.3050 20.3610   10         2.4
 2019 JAN 15   12 38 06.8 37.2832 20.7342   11         2.4
 2019 JAN 15   12 51 16.6 37.6992 20.3115    8         3.2
 2019 JAN 15   13 43 10.7 38.9715 20.5978   17         1.5
 2019 JAN 15   15 35 42.7 37.5002 20.6622    9         2.3
 2019 JAN 15   16 39 29.0 37.3817 20.4393   10         2.5
 2019 JAN 15   16 57 48.5 37.6215 20.3158   12         2.6
 2019 JAN 15   18 25 11.3 39.4373 20.9880   12         1.9
 2019 JAN 15   19 17 17.9 38.6395 22.8165   10         1.7
 2019 JAN 15   20 09 07.0 37.6580 20.8105    9         2.7
 2019 JAN 15   21 29 09.3 37.7050 20.7418    6         2.1
 2019 JAN 15   22 18 23.4 38.9752 20.6432   14         2.5
 2019 JAN 16   00 00 53.0 37.4408 20.5045    8         2.8
 2019 JAN 16   00 48 58.4 37.6187 20.4875   13         2.3
 2019 JAN 16   00 54 07.5 37.7058 20.3702   14         2.8
 2019 JAN 16   02 08 59.9 37.6822 20.5592   15         2.0
 2019 JAN 16   02 54 54.3 37.6467 20.8885   13         2.5
 2019 JAN 16   04 05 26.0 37.5445 20.7497   13         2.3
 2019 JAN 16   05 11 20.8 37.3668 20.7802   15         2.3
 2019 JAN 16   05 23 52.4 39.2808 21.6195   15         1.5
 2019 JAN 16   06 21 56.0 37.6288 20.8907   16         3.0
 2019 JAN 16   06 37 42.0 37.4268 20.5518   14         2.6
 2019 JAN 16   07 07 40.8 37.4943 20.5917   15         2.9
 2019 JAN 16   08 20 36.7 37.6227 20.8595    9         2.4
 2019 JAN 16   09 00 13.2 37.6035 20.3531   14         2.5
 2019 JAN 16   11 35 15.2 37.5310 20.7612    9         2.7
 2019 JAN 16   12 35 50.7 37.4185 20.3769    5         2.5
 2019 JAN 16   16 06 55.9 37.6588 20.6815   14         2.4
 2019 JAN 16   17 13 14.7 37.6053 20.8365   14         2.8
 2019 JAN 16   17 55 05.9 37.5912 20.8075   12         2.2
 2019 JAN 16   20 08 14.1 38.8495 26.2006   21         2.2
 2019 JAN 16   20 08 51.1 37.6313 20.8503   14         2.3
 2019 JAN 16   20 30 59.1 38.2448 21.7003   25         1.4
 2019 JAN 16   21 16 20.3 37.3458 20.7850    9         1.9
 2019 JAN 16   21 50 10.4 37.6077 20.8312   14         2.1
 2019 JAN 16   22 29 22.5 34.7853 23.8210   30         2.1
 2019 JAN 16   23 08 11.4 37.6133 20.8387   11         2.9
 2019 JAN 16   23 09 17.5 35.9603 28.2198   30         3.1
 2019 JAN 16   23 51 40.3 37.5900 20.3235    8         2.3
 2019 JAN 17   00 09 18.4 37.1405 20.5477   11         3.3
 2019 JAN 17   00 30 11.9 37.6462 20.8925   16         1.7
 2019 JAN 17   01 18 25.0 37.6180 20.8450   14         2.0
 2019 JAN 17   01 39 55.8 36.6093 23.2040   30         2.6
 2019 JAN 17   02 15 33.7 37.3375 20.8033   15         2.2
 2019 JAN 17   02 19 27.4 38.1138 23.1448   15         1.7
 2019 JAN 17   02 36 12.6 38.6303 25.5605   14         2.3
 2019 JAN 17   03 10 47.8 37.4288 20.5120   10         2.3
 2019 JAN 17   03 25 31.3 37.5582 20.6960   14         2.4
 2019 JAN 17   03 36 30.9 36.4547 22.3450   11         4.3
 2019 JAN 17   04 12 33.2 36.0612 24.3713   46         2.3
 2019 JAN 17   04 17 06.7 37.6372 20.8817   14         2.4
 2019 JAN 17   04 42 41.7 37.2595 21.6603   27         2.3
 2019 JAN 17   04 46 27.1 37.1980 20.6412   13         2.8
 2019 JAN 17   06 25 13.7 37.3790 20.7190   15         2.5
 2019 JAN 17   06 28 38.2 37.6140 20.7362    9         2.4
 2019 JAN 17   07 51 32.1 36.4652 22.3450   11         2.8
 2019 JAN 17   08 19 53.6 37.5297 20.5077   14         2.4
 2019 JAN 17   08 23 57.7 37.6262 20.8162    9         2.6
 2019 JAN 17   09 16 54.1 37.6580 20.8898   17         3.0
 2019 JAN 17   09 19 22.6 37.6653 20.8788   17         2.8
 2019 JAN 17   10 09 32.7 37.7129 20.8250   17         2.4
 2019 JAN 17   10 51 37.3 37.4052 20.5825   11         2.2
 2019 JAN 17   10 57 29.8 37.5955 20.7637   14         3.2
 2019 JAN 17   11 29 52.5 37.6420 20.8912   14         3.0
 2019 JAN 17   12 01 47.9 37.6488 20.8437   18         3.9
 2019 JAN 17   12 34 34.0 37.3972 20.6652   10         2.6
 2019 JAN 17   13 26 45.4 40.0588 22.2912    8         2.9
 2019 JAN 17   13 52 30.5 37.5150 20.6948   14         3.6
 2019 JAN 17   14 28 17.0 37.5898 20.7877   15         2.4
 2019 JAN 17   15 13 31.4 37.5788 20.7760   11         2.5
 2019 JAN 17   15 29 43.8 37.5577 20.7816   14         2.9
 2019 JAN 17   15 51 51.1 37.6510 20.8620   10         2.1
 2019 JAN 17   16 32 00.0 37.7052 20.7180   10         2.2
 2019 JAN 17   18 42 07.8 37.6547 20.8492   13         2.1
 2019 JAN 17   18 47 00.2 37.6102 20.8458   13         2.3
 2019 JAN 17   18 59 40.9 37.3680 20.7327   11         2.8
 2019 JAN 17   20 03 46.5 38.8244 22.2333   60         2.1
 2019 JAN 17   20 18 49.1 37.6468 20.8813   12         2.1
 2019 JAN 17   20 58 56.0 39.5444 24.2587   14         2.5
 2019 JAN 17   20 59 36.4 37.3083 20.7625   15         2.0
 2019 JAN 17   21 05 03.2 37.7225 20.8328   16         2.4
 2019 JAN 17   21 46 39.3 37.6520 20.6723   15         4.3
 2019 JAN 17   21 51 59.6 37.9363 23.4260   10         1.1
 2019 JAN 17   22 24 01.3 37.6358 20.8465   21         2.1
 2019 JAN 17   23 04 29.8 37.5998 20.8355   14         2.9
 2019 JAN 17   23 16 47.5 37.6740 20.7867   16         2.3
 2019 JAN 17   23 17 24.9 37.6365 20.6673    8         2.4
 2019 JAN 17   23 34 17.2 37.6345 20.6398   10         2.3
 2019 JAN 17   23 57 03.0 37.5437 20.9223   21         1.5
 2019 JAN 17   23 57 42.9 39.5207 24.2355   40         2.2
 2019 JAN 18   00 05 18.7 37.6340 20.8502   19         2.4
 2019 JAN 18   00 12 11.1 38.1297 21.5855   19         2.2
 2019 JAN 18   00 39 36.8 38.6818 22.7272   14         2.1
 2019 JAN 18   00 43 23.3 38.6808 22.7258   14         1.7
 2019 JAN 18   00 47 23.3 37.6432 20.6630   12         3.7
 2019 JAN 18   01 14 48.9 37.6465 20.6543   18         1.7
 2019 JAN 18   01 15 07.0 37.7020 20.8340   17         3.1
 2019 JAN 18   01 54 45.4 37.5947 20.6342   14         3.2
 2019 JAN 18   02 02 38.1 37.6018 20.6300   12         2.8
 2019 JAN 18   02 20 14.0 37.6347 20.6525   12         3.3
