   DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)           
 2018 DEC  7   16 16 50.3 37.5732 20.6689   21         2.5
 2018 DEC  7   16 41 31.4 37.7197 20.4639   18         2.6
 2018 DEC  7   16 45 35.0 37.6904 20.5225   25         2.2
 2018 DEC  7   17 32 55.9 40.4086 20.0436   14         2.3
 2018 DEC  7   17 35 42.6 37.5146 20.7568   20         2.2
 2018 DEC  7   17 57 28.6 37.7701 20.4208   17         2.8
 2018 DEC  7   18 03 08.0 37.6904 20.5518   18         2.4
 2018 DEC  7   18 19 16.2 37.6842 20.5222   14         3.1
 2018 DEC  7   18 31 39.9 37.7197 20.5518   17         2.7
 2018 DEC  7   18 44 40.5 37.5732 20.6689   20         2.2
 2018 DEC  7   18 59 37.6 37.2803 20.7568   11         2.4
 2018 DEC  7   19 12 54.4 37.3389 20.7275   19         2.9
 2018 DEC  7   20 09 24.5 37.5687 20.6332   17         2.3
 2018 DEC  7   20 32 34.8 37.4854 20.6396   21         2.3
 2018 DEC  7   20 34 31.4 37.5732 20.6689   28         2.7
 2018 DEC  7   20 35 24.4 37.4707 20.7715   20         2.7
 2018 DEC  7   20 55 44.2 34.3909 26.2024   12         3.1
 2018 DEC  7   21 11 08.4 37.4707 20.7715   18         2.8
 2018 DEC  7   21 22 33.3 37.6904 20.6982   16         2.0
 2018 DEC  7   21 33 58.5 37.6025 20.6982   18         2.3
 2018 DEC  7   21 41 29.1 37.9990 23.2718   18         1.5
 2018 DEC  7   22 03 04.7 37.7463 20.4318   17         2.2
 2018 DEC  7   22 23 21.5 37.8076 20.7568   16         1.7
 2018 DEC  7   22 24 43.9 37.5705 20.6952   13         2.6
 2018 DEC  7   22 35 07.1 37.9163 20.9703   10         2.1
 2018 DEC  7   22 45 56.3 37.5862 21.9325    9         3.3
 2018 DEC  7   22 50 27.9 37.4058 20.4428    8         2.4
 2018 DEC  7   23 16 43.9 37.2967 20.6518   13         2.6
 2018 DEC  7   23 17 25.2 35.5862 21.9440    8         3.2
 2018 DEC  7   23 33 07.7 37.9968 23.3652    9         1.1
 2018 DEC  7   23 51 56.9 37.8810 23.4917   13         1.0
 2018 DEC  8   00 00 22.7 39.1905 21.7168   11         3.6
 2018 DEC  8   00 49 02.7 37.6938 20.5562    8         3.1
 2018 DEC  8   00 59 35.4 37.6885 20.5525   10         2.6
 2018 DEC  8   01 03 55.4 37.3790 20.6737   14         2.8
 2018 DEC  8   01 38 27.7 41.1755 23.7970   11         1.4
 2018 DEC  8   01 42 53.9 41.1807 23.7835   11         1.4
 2018 DEC  8   01 51 07.4 39.7797 24.0598   11         1.3
 2018 DEC  8   02 35 31.2 37.6800 20.5615   10         1.8
 2018 DEC  8   02 56 12.8 37.3977 20.6652   15         2.6
 2018 DEC  8   03 11 45.2 37.6611 20.7275    7         2.2
 2018 DEC  8   03 26 30.4 36.7529 21.9580   12         2.3
 2018 DEC  8   03 29 14.6 37.5146 20.6104   12         2.5
 2018 DEC  8   03 59 56.4 37.3096 20.7275   13         3.0
 2018 DEC  8   04 24 25.7 37.6355 20.6580   11         2.3
 2018 DEC  8   04 49 51.6 37.2876 20.7056   20         2.3
 2018 DEC  8   04 54 42.6 37.6611 20.7568    4         1.5
 2018 DEC  8   05 00 30.1 37.4854 20.5518    8         2.4
 2018 DEC  8   05 11 07.6 37.5146 20.6104   20         2.9
 2018 DEC  8   05 44 07.3 37.5732 20.4053   25         2.6
 2018 DEC  8   06 17 30.8 37.7197 20.6104   16         2.2
 2018 DEC  8   06 21 42.6 37.5293 20.8301   13         2.1
 2018 DEC  8   06 40 19.3 37.4762 20.5829   17         2.4
 2018 DEC  8   07 04 59.3 37.6904 20.9033   16         2.3
 2018 DEC  8   09 52 53.3 37.4112 20.6735   18         2.0
 2018 DEC  8   11 08 09.1 37.7188 20.8145   14         2.3
 2018 DEC  8   11 13 21.9 39.8877 23.2471   18         1.6
 2018 DEC  8   11 54 32.2 37.2327 20.7166   23         2.5
 2018 DEC  8   12 28 01.9 37.6318 20.8154   10         2.8
 2018 DEC  8   13 27 57.6 39.0887 21.7835   11         1.9
 2018 DEC  8   13 32 17.7 37.4502 20.4280    9         2.4
 2018 DEC  8   13 37 20.9 37.4738 20.4707   13         3.3
 2018 DEC  8   14 07 28.5 37.4338 20.7337   17         2.8
 2018 DEC  8   14 46 59.7 37.5777 20.7673   10         2.2
 2018 DEC  8   14 55 04.9 37.5705 20.4303   11         3.1
 2018 DEC  8   15 34 01.6 37.6502 20.6758   14         2.3
 2018 DEC  8   16 11 21.6 37.6965 20.5598   13         2.3
 2018 DEC  8   16 54 53.7 37.7055 20.5017   14         2.5
 2018 DEC  8   16 58 03.2 37.4337 20.5158    7         2.6
 2018 DEC  8   17 43 41.3 37.9008 20.9687   15         2.6
 2018 DEC  8   17 50 31.8 37.1508 20.4700    8         2.9
 2018 DEC  8   17 58 44.4 37.3902 20.5888    6         3.1
 2018 DEC  8   18 03 00.6 37.6254 20.3311    5         2.4
 2018 DEC  8   18 17 55.9 40.5908 23.2764   12         1.4
 2018 DEC  8   19 00 00.0 34.2777 26.0733   13         4.2
 2018 DEC  8   19 23 25.3 37.6053 20.3659   18         2.1
 2018 DEC  8   19 49 11.9 37.5943 20.4318   20         2.4
 2018 DEC  8   20 16 58.3 37.6639 20.7211    8         3.2
 2018 DEC  8   20 38 33.2 37.3096 20.6396   13         2.8
 2018 DEC  8   20 49 13.0 37.6328 20.7248    3         2.5
 2018 DEC  8   21 48 35.8 37.1082 20.4089    8         2.8
 2018 DEC  8   21 56 30.6 37.1924 20.5225   15         2.6
 2018 DEC  8   22 42 39.1 37.6904 20.5811   11         2.3
 2018 DEC  8   22 52 38.2 37.6611 20.5225   11         2.5
 2018 DEC  8   23 37 45.2 40.5029 23.4814   14         1.0
 2018 DEC  8   23 45 23.1 37.6025 20.4346    9         2.7
 2018 DEC  8   23 57 12.7 37.6758 20.6836   11         3.5
 2018 DEC  9   00 39 48.7 37.6108 20.8548   13         2.4
 2018 DEC  9   00 42 08.1 37.4854 20.6396   12         2.5
 2018 DEC  9   00 42 50.0 36.6650 25.7666   13         2.2
 2018 DEC  9   00 44 36.8 34.9658 23.7744   18         2.5
 2018 DEC  9   00 53 22.9 37.7490 20.5518   11         2.3
 2018 DEC  9   00 57 28.3 37.2949 20.5957   20         2.6
 2018 DEC  9   01 06 12.8 37.8621 23.7309    2         1.2
 2018 DEC  9   01 11 30.2 37.6904 20.5518   17         2.8
 2018 DEC  9   01 44 32.5 37.6611 20.6104    9         2.3
 2018 DEC  9   01 59 44.0 37.6025 20.6689   17         2.1
 2018 DEC  9   02 07 28.2 37.7197 20.5811   11         2.0
 2018 DEC  9   02 13 32.9 37.5439 20.6104    7         2.0
 2018 DEC  9   02 26 58.3 37.7783 21.1963    8         1.9
 2018 DEC  9   02 43 43.5 37.6025 20.8154    9         2.2
 2018 DEC  9   02 50 15.6 37.6465 20.6543   14         2.5
 2018 DEC  9   02 51 57.2 37.7197 20.5811   12         2.5
 2018 DEC  9   03 20 43.9 37.4268 20.8154   20         2.6
 2018 DEC  9   03 50 42.3 37.6904 20.6982   11         1.9
 2018 DEC  9   04 08 26.3 37.3837 20.6680   22         2.4
 2018 DEC  9   04 25 31.9 37.5439 20.6396   15         3.2
 2018 DEC  9   05 16 37.4 37.5732 20.6689   16         2.0
 2018 DEC  9   05 17 54.0 37.6318 20.4639   13         2.8
 2018 DEC  9   05 26 21.7 37.5146 20.7568   12         3.1
 2018 DEC  9   05 37 25.8 37.4268 20.7861   16         2.3
 2018 DEC  9   05 43 31.2 39.5215 26.0449   24         2.7
 2018 DEC  9   05 45 11.7 37.5732 20.6396   10         2.7
 2018 DEC  9   06 11 40.3 37.4950 20.6098   10         1.7
 2018 DEC  9   06 19 25.0 37.3682 20.6104    6         2.7
 2018 DEC  9   06 29 33.0 37.4192 20.5377   12         2.1
 2018 DEC  9   06 45 55.6 37.6904 20.5811   12         2.6
 2018 DEC  9   07 07 13.6 37.4854 20.5225   15         2.5
 2018 DEC  9   08 07 53.0 37.5833 20.4465   11         2.6
 2018 DEC  9   08 14 39.9 37.4293 20.5070   13         2.5
 2018 DEC  9   08 28 03.8 37.6793 20.7010   13         2.1
 2018 DEC  9   08 46 02.5 39.4875 25.9670   12         2.0
 2018 DEC  9   08 47 19.2 37.4293 20.5602   14         2.3
 2018 DEC  9   09 03 50.0 38.9678 26.5352   16         2.4
 2018 DEC  9   10 04 50.9 37.6342 20.6508   14         3.1
 2018 DEC  9   10 38 10.4 37.4318 20.7432   10         2.4
 2018 DEC  9   11 17 00.0 38.5805 25.4908   14         2.3
 2018 DEC  9   11 39 15.9 37.4540 20.5377   16         2.7
 2018 DEC  9   11 43 28.9 37.4578 20.6755   14         2.6
 2018 DEC  9   12 24 26.2 37.6419 20.4062   18         3.2
 2018 DEC  9   12 39 27.0 41.6348 22.8930    9         1.9
 2018 DEC  9   12 51 39.1 37.5835 20.8248   13         3.1
 2018 DEC  9   13 08 38.2 37.4508 20.5435   12         2.8
 2018 DEC  9   13 12 40.5 38.5280 23.4800   13         1.9
 2018 DEC  9   13 40 46.3 37.4823 20.5332   11         2.9
 2018 DEC  9   14 49 19.2 37.6075 20.8182    9         2.4
 2018 DEC  9   14 49 37.7 36.0183 26.8752   10         2.7
 2018 DEC  9   14 56 33.8 37.4562 20.5190   12         2.8
 2018 DEC  9   15 29 16.9 40.0968 24.5725   16         1.7
 2018 DEC  9   15 38 18.2 37.4678 20.4875   14         2.7
 2018 DEC  9   15 45 40.2 37.3350 20.6810   11         2.6
 2018 DEC  9   15 48 59.7 39.7806 24.0152   24         1.9
 2018 DEC  9   16 01 48.7 40.0833 24.5768   23         1.9
 2018 DEC  9   16 16 48.2 38.2473 22.5198   11         2.0
 2018 DEC  9   16 18 15.3 37.6364 20.7358    9         2.6
 2018 DEC  9   16 30 00.5 37.5146 20.5518   16         2.4
 2018 DEC  9   16 34 42.5 37.1924 20.4932   17         2.4
 2018 DEC  9   16 40 06.9 37.6904 20.6982   12         2.4
 2018 DEC  9   17 09 34.7 37.2427 20.5014   18         3.5
 2018 DEC  9   17 40 06.3 37.6318 20.6689   16         2.3
 2018 DEC  9   17 47 07.6 37.4268 20.5518   11         2.6
 2018 DEC  9   18 26 01.4 37.4414 20.5664   10         2.3
 2018 DEC  9   18 27 00.2 38.6462 20.6067   34         2.1
 2018 DEC  9   18 38 44.7 37.5320 20.4501   19         3.0
 2018 DEC  9   18 45 27.2 37.6025 20.8154   12         2.6
 2018 DEC  9   18 55 09.7 37.6611 20.7275   11         2.4
 2018 DEC  9   19 04 24.9 37.6318 20.8154   11         3.2
 2018 DEC  9   20 14 32.6 37.4414 20.8008   20         2.3
 2018 DEC  9   20 25 46.9 37.4268 20.6982   20         2.2
 2018 DEC  9   20 31 28.6 37.6904 20.4932   16         2.3
 2018 DEC  9   20 32 15.4 37.5439 20.5225   12         2.9
 2018 DEC  9   20 57 03.7 37.7463 21.9919   45         2.4
 2018 DEC  9   20 58 23.8 37.5439 20.6396   14         2.6
 2018 DEC  9   21 02 56.0 37.4620 20.4877   10         2.9
 2018 DEC  9   21 14 30.5 37.6826 20.7527   14         2.7
 2018 DEC  9   21 15 21.8 38.3630 20.4677   15         2.8
 2018 DEC  9   21 19 34.6 37.1410 20.5312    8         2.5
 2018 DEC  9   21 26 50.5 40.4197 20.0545   10         2.1
 2018 DEC  9   21 27 00.1 37.6102 20.6188   10         2.4
 2018 DEC  9   21 51 58.7 37.4370 20.5100    8         2.5
 2018 DEC  9   22 08 35.2 35.6592 26.5390   14         2.6
 2018 DEC  9   22 18 11.1 37.8438 22.5842    9         2.5
 2018 DEC  9   22 37 53.3 37.4353 20.5212    9         2.5
 2018 DEC  9   22 52 58.7 40.1085 23.8923   11         1.4
 2018 DEC  9   23 25 25.9 38.8458 23.8302   14         1.2
 2018 DEC  9   23 50 19.8 37.3205 20.5578   13         2.0
 2018 DEC  9   23 56 37.6 37.1590 20.4300   11         2.6
 2018 DEC 10   00 05 13.2 37.4618 20.4843   11         2.1
 2018 DEC 10   00 32 09.0 40.0424 19.8184   13         2.7
 2018 DEC 10   00 51 00.5 37.5732 20.6104   16         2.3
 2018 DEC 10   01 27 28.8 37.3618 20.8109   18         2.7
 2018 DEC 10   01 42 34.8 36.3179 28.7520   15         2.7
 2018 DEC 10   01 48 41.2 37.6611 20.6982   10         2.6
 2018 DEC 10   02 19 46.2 37.4854 20.3174   13         2.2
 2018 DEC 10   02 26 32.7 38.6279 21.1084   18         1.4
 2018 DEC 10   02 37 47.2 37.6891 20.6685   14         2.3
 2018 DEC 10   02 57 12.1 37.5586 20.5664   12         2.2
 2018 DEC 10   03 09 15.9 37.4268 20.7568   13         2.4
 2018 DEC 10   03 24 46.8 39.5654 26.4404   21         2.1
 2018 DEC 10   03 41 05.8 37.4707 20.6543   11         2.2
 2018 DEC 10   03 54 15.0 37.9980 23.8184   28         1.4
 2018 DEC 10   03 54 51.5 38.5840 21.7090    7         1.4
 2018 DEC 10   03 57 52.5 37.7490 20.6396   13         1.9
 2018 DEC 10   04 10 35.4 37.2418 20.4547   18         2.9
 2018 DEC 10   04 21 20.1 37.4535 20.7302   11         2.3
 2018 DEC 10   04 24 53.0 37.4854 20.6396   12         3.0
 2018 DEC 10   05 25 19.4 37.5960 20.8688   13         2.8
 2018 DEC 10   05 43 02.7 37.4340 20.5682   10         2.6
 2018 DEC 10   05 44 27.1 37.3787 20.8858   13         3.0
 2018 DEC 10   06 56 06.0 39.5470 24.2408   15         3.0
 2018 DEC 10   07 19 49.3 39.4180 20.9482    6         2.0
 2018 DEC 10   08 58 44.5 37.4352 20.5183    7         2.8
 2018 DEC 10   09 29 31.6 37.3537 20.6392    5         2.8
 2018 DEC 10   11 47 02.8 39.5485 24.2467   14         2.5
 2018 DEC 10   12 30 31.0 37.3568 20.6542   10         2.6
 2018 DEC 10   12 57 07.3 37.4255 20.6107    9         3.2
 2018 DEC 10   13 04 16.3 37.4610 20.4648    9         2.6
 2018 DEC 10   14 08 39.8 37.4470 20.5660   10         2.7
 2018 DEC 10   15 19 39.2 37.3605 20.6880   13         2.7
 2018 DEC 10   15 24 33.8 38.5708 24.0063   10         1.6
 2018 DEC 10   16 13 47.1 38.1733 23.9552   10         1.8
 2018 DEC 10   16 50 24.9 37.6513 20.5257   12         3.7
 2018 DEC 10   17 13 44.0 37.6447 20.5335   11         2.7
 2018 DEC 10   17 36 49.8 37.7783 20.6104   16         2.2
 2018 DEC 10   17 50 21.2 37.8076 20.6396   15         2.4
 2018 DEC 10   17 54 31.3 37.4698 20.6312   11         2.4
 2018 DEC 10   18 24 58.1 37.6611 20.9912   15         2.1
 2018 DEC 10   18 43 32.4 37.6310 20.7528   10         2.8
 2018 DEC 10   19 41 45.0 37.5146 20.8154   12         2.2
 2018 DEC 10   20 05 40.6 37.7197 20.6982   12         2.3
 2018 DEC 10   20 13 24.3 37.7490 20.6396   13         2.3
 2018 DEC 10   20 21 37.7 37.3975 20.8447   14         2.4
 2018 DEC 10   20 46 36.0 37.4268 20.7275   20         2.6
 2018 DEC 10   21 01 54.0 39.2725 21.5771   14         1.7
 2018 DEC 10   21 03 56.5 37.3620 20.6960   16         2.6
 2018 DEC 10   21 04 33.3 37.4310 20.7327    8         3.6
 2018 DEC 10   21 53 42.4 36.8115 21.5479   24         1.7
 2018 DEC 10   22 27 35.8 37.6611 20.7275    5         2.3
 2018 DEC 10   22 57 13.2 37.6904 20.6104    9         2.3
 2018 DEC 10   23 00 04.8 39.2285 25.8691   10         2.3
 2018 DEC 10   23 08 53.9 37.6318 20.8447    5         2.6
 2018 DEC 10   23 40 12.4 37.6025 20.6689    8         2.3
 2018 DEC 10   23 52 07.3 39.1260 23.2764   17         2.6
 2018 DEC 11   00 54 54.1 37.4520 20.3022    8         2.6
 2018 DEC 11   01 13 39.4 37.6088 20.5645   16         2.3
 2018 DEC 11   01 37 20.1 39.0527 26.0449    8         1.7
 2018 DEC 11   01 57 18.9 36.7578 21.3112   14         2.1
 2018 DEC 11   01 57 27.5 37.5380 20.8377   11         2.2
 2018 DEC 11   01 59 45.7 37.3620 20.5525    9         2.4
 2018 DEC 11   02 10 03.2 38.2835 22.4825   10         1.4
 2018 DEC 11   02 48 11.2 37.6460 20.5223   12         1.6
 2018 DEC 11   03 20 31.9 40.6267 23.8843   15         1.9
 2018 DEC 11   03 25 19.5 37.4370 20.4833    9         3.2
 2018 DEC 11   03 50 13.2 37.7783 20.6104   30         2.2
 2018 DEC 11   04 01 21.8 39.5293 24.2372   35         3.6
 2018 DEC 11   04 09 45.5 37.4268 20.7275   18         2.5
 2018 DEC 11   04 11 43.3 39.5152 24.2490   41         4.0
 2018 DEC 11   04 20 36.6 39.5415 24.2452   31         2.4
 2018 DEC 11   04 20 59.6 37.5657 20.4170   14         2.0
 2018 DEC 11   04 25 16.4 37.6318 20.8740   21         2.8
 2018 DEC 11   04 26 38.3 40.5322 23.5693   12         1.4
 2018 DEC 11   04 27 55.0 38.3350 20.5518   12         2.8
 2018 DEC 11   04 28 56.0 39.5361 24.2725   24         3.0
 2018 DEC 11   04 47 33.0 37.5202 20.3933    9         3.2
 2018 DEC 11   04 51 06.1 37.6611 20.5225   21         3.3
 2018 DEC 11   05 00 22.5 37.3389 22.5146   33         2.6
 2018 DEC 11   05 17 08.1 37.6025 20.5225   18         3.5
 2018 DEC 11   05 25 23.5 37.4854 20.6689   12         2.9
 2018 DEC 11   05 40 13.8 39.5361 24.3018   20         3.0
 2018 DEC 11   05 55 36.0 37.4084 20.6506   14         2.6
 2018 DEC 11   05 56 42.7 37.6758 20.6836   18         2.6
 2018 DEC 11   06 19 41.1 37.3691 20.2396   10         3.2
 2018 DEC 11   06 34 35.0 37.5522 20.4373   11         3.6
 2018 DEC 11   06 48 03.5 39.5361 24.2725   23         2.2
 2018 DEC 11   07 03 18.2 39.7412 20.4932   13         2.3
 2018 DEC 11   07 11 13.8 39.5361 24.2725   21         2.1
 2018 DEC 11   07 18 51.8 37.5732 20.6982   14         2.7
 2018 DEC 11   07 50 49.6 37.7197 20.6982   13         2.3
 2018 DEC 11   08 36 49.4 37.5146 20.6104   10         2.2
 2018 DEC 11   08 39 56.1 37.6904 20.4346   11         2.7
 2018 DEC 11   08 42 12.5 39.9170 20.4053   24         2.4
 2018 DEC 11   09 00 07.1 39.5361 24.2725   21         2.5
 2018 DEC 11   09 09 08.6 37.6025 20.4639    8         2.4
 2018 DEC 11   10 05 07.3 37.6208 20.7458   12         2.4
 2018 DEC 11   10 20 42.7 37.4268 20.6396    9         2.7
 2018 DEC 11   11 19 49.8 37.4707 20.5957    9         2.6
 2018 DEC 11   11 36 40.1 37.6025 20.7861    9         2.5
 2018 DEC 11   11 59 12.8 37.4854 20.6689   12         3.0
 2018 DEC 11   12 07 27.0 38.3057 20.4639   11         3.1
 2018 DEC 11   12 17 52.2 36.6211 21.6211   27         2.7
 2018 DEC 11   12 31 03.2 37.4561 20.8447    6         2.8
 2018 DEC 11   12 53 55.6 37.3968 20.1977    9         2.6
 2018 DEC 11   13 05 26.7 37.3977 20.4730    8         2.5
 2018 DEC 11   14 02 13.1 37.5553 20.3045    7         2.2
 2018 DEC 11   14 29 20.0 40.5247 23.4668   12         1.7
 2018 DEC 11   14 33 18.7 36.3875 21.6012   12         2.3
 2018 DEC 11   14 43 22.6 37.3910 20.4358   12         2.6
 2018 DEC 11   15 04 26.5 38.2965 21.7914   16         1.5
 2018 DEC 11   15 34 43.5 37.5732 20.4346    9         2.7
 2018 DEC 11   16 18 25.8 37.6904 20.3760   11         2.4
 2018 DEC 11   16 22 57.2 37.4854 20.5518    9         2.9
 2018 DEC 11   17 01 52.4 37.4808 20.4080    6         2.4
 2018 DEC 11   17 15 54.7 37.4414 20.8008   18         2.4
 2018 DEC 11   17 17 54.5 37.7197 20.7275   17         2.9
 2018 DEC 11   17 54 16.3 37.6172 20.7422    6         2.3
 2018 DEC 11   17 59 47.0 37.2949 20.7715   14         2.4
 2018 DEC 11   18 00 20.6 39.5801 24.2285   11         2.4
 2018 DEC 11   18 05 12.0 39.3127 23.5503    9         2.0
 2018 DEC 11   18 18 43.1 37.2363 20.4199   23         2.4
 2018 DEC 11   18 24 09.2 39.5407 24.2500   15         2.0
 2018 DEC 11   19 14 44.5 34.8247 26.1195    8         2.6
 2018 DEC 11   20 10 54.6 37.5895 20.6747   11         2.6
 2018 DEC 11   20 16 40.0 39.7630 25.5400   13         2.0
 2018 DEC 11   20 23 06.6 38.3958 21.9345    8         1.7
 2018 DEC 11   20 49 51.4 37.6050 20.8235    9         2.3
 2018 DEC 11   21 49 22.9 37.3663 20.6377   11         2.7
 2018 DEC 11   22 07 54.2 37.1733 20.3912   10         2.4
 2018 DEC 11   22 47 03.4 35.8070 27.3543   16         3.2
 2018 DEC 11   23 10 53.1 37.4139 20.5170    9         2.3
 2018 DEC 11   23 28 32.6 37.5662 20.7593   12         3.0
 2018 DEC 12   00 12 55.8 37.1680 20.3520   13         2.5
 2018 DEC 12   00 18 34.1 38.3011 21.7868   10         1.6
 2018 DEC 12   00 22 31.4 37.3087 20.7405   13         2.5
 2018 DEC 12   00 22 35.7 39.3328 23.7485   11         1.9
 2018 DEC 12   00 46 41.3 37.5562 20.4148   10         2.7
 2018 DEC 12   01 03 39.4 37.4387 20.5252   13         2.1
 2018 DEC 12   01 41 06.5 37.3975 22.1045   13         1.4
 2018 DEC 12   01 46 08.3 37.5497 20.3922   12         2.5
 2018 DEC 12   01 58 41.5 37.5687 20.5875   11         2.5
 2018 DEC 12   02 03 40.0 37.5573 20.4308   15         2.6
 2018 DEC 12   02 27 16.9 37.3657 20.8077   15         2.3
 2018 DEC 12   02 55 36.0 37.4825 20.4888   13         2.5
 2018 DEC 12   03 04 15.9 37.9443 21.0228   17         2.5
 2018 DEC 12   03 28 03.2 37.5028 20.6442   12         2.6
 2018 DEC 12   03 31 29.8 37.9365 21.0395   20         2.3
 2018 DEC 12   03 33 27.4 37.5340 20.4013   12         2.5
 2018 DEC 12   03 52 53.4 37.6170 20.6352    6         2.5
 2018 DEC 12   04 32 14.0 37.6168 20.5527    6         2.5
 2018 DEC 12   04 48 19.8 37.5146 20.5518    7         2.2
 2018 DEC 12   04 57 37.4 40.5176 23.4668   18         1.6
 2018 DEC 12   05 04 30.4 37.6318 20.6104   13         2.6
 2018 DEC 12   05 35 41.4 36.4307 23.0127   16         2.6
 2018 DEC 12   06 16 50.8 37.5146 20.3174   16         2.6
 2018 DEC 12   06 29 37.0 37.6025 20.5811    7         2.3
 2018 DEC 12   06 39 37.7 37.6318 20.5225    8         2.5
 2018 DEC 12   06 52 19.7 37.8369 20.6982   12         2.2
 2018 DEC 12   07 20 50.9 39.5215 24.2871   15         2.1
 2018 DEC 12   07 27 32.1 39.5242 24.2715    6         2.1
 2018 DEC 12   07 47 28.9 37.7783 20.6396   10         2.2
 2018 DEC 12   08 12 44.4 37.4854 20.4053    9         2.6
 2018 DEC 12   08 53 30.6 36.8994 21.4307   14         2.4
 2018 DEC 12   09 25 31.8 37.7051 20.7129    7         1.9
 2018 DEC 12   09 49 32.3 37.6025 20.3760    8         2.4
 2018 DEC 12   09 52 12.9 37.5293 20.8887    7         2.4
 2018 DEC 12   10 38 27.5 37.2510 20.6104    6         2.9
 2018 DEC 12   11 31 16.8 37.4121 20.7715   11         2.1
 2018 DEC 12   11 47 02.0 37.4561 20.7861   17         2.3
 2018 DEC 12   11 59 52.1 37.3535 20.7129    8         2.4
 2018 DEC 12   12 36 30.2 37.8662 20.6104   12         2.2
 2018 DEC 12   13 01 16.1 37.3370 20.2130    6         2.8
 2018 DEC 12   13 36 42.0 37.4167 20.4904   15         2.5
 2018 DEC 12   14 47 23.3 37.4467 20.7535   17         2.0
 2018 DEC 12   14 49 22.7 38.3043 21.7799   16         1.2
 2018 DEC 12   15 09 52.4 37.6373 20.6012   12         2.3
